english,transliteration,arabic,audioUrl
grammar,náɧu,نحو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-82.mp3
repetition,i3ādi,إعادِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-81.mp3
grammatical,náɧawi,نَحَوي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-83.mp3
grammatical rule,qā3di naɧawíyyi (qawā3id naɧawíyyi),قاعْدِة نَحَوية (قَواعِد نَحَوية),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-84.mp3
"inflection, conjugation, declension",taʂrīf,تصْريف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-86.mp3
"to inflect, conjugate, decline","ʂárraf, yʂárrif",صرّف، يْصرِّف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-85.mp3
prefix,ɧárif b-ʔáwwal ilkílmi,حرِف بْأوَّل الكِلمِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-88.mp3
suffix,ɧárif b-ʔēxir ilkílmi,حرِف بْآخِر الكِلْمِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-87.mp3
case,ɧāli,حالِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-89.mp3
tense,záman (azmēn),زمن (أزْمان),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-90.mp3
gender,jínis (ajnēs),جِنِس (أجْناس),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-91.mp3
singular,múfrad,مُفْرد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-92.mp3
dual,muŧánna,مُثنّى,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-93.mp3
plural,jámi3,جمِع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-94.mp3
feminine,muʔánnaŧ,مُؤنّث,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-96.mp3
masculine,muđákkar,مُذكّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-95.mp3
neuter,muɧāyid,مُحايِد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-97.mp3
the present tense,záman ilmuɖāri3,زمن المُضارِع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-98.mp3
the future tense,záman ilmustáʔbal,زمن المُسْتقْبل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-100.mp3
the past tense,záman ilmāɖi,زمن الماضي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-99.mp3
article,adēt ta3rīf,أداة تعْريف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-101.mp3
preposition,ɧárif jarr,حرِف جرّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-102.mp3
noun,ísim (asmēʔ),اِسِم (أسْماء),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-103.mp3
verb,fí3il (af3āl),فِعِل (أفْعال),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-104.mp3
adjective,ʂífa,صِفة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-105.mp3
adverb,ʐárif (ʐurūf),ظرِف (ظُروف),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-106.mp3
subject,fā3il,فاعِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-107.mp3
object,maf3ūl bíhi,مفْعول بِهِ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-108.mp3
definite,mɧáddad,مْحدّد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-109.mp3
indefinite,ɣēr mɧáddad,غيْر مْحدّد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-110.mp3
sentence,jímli (jímal),جِمْلِة (جِمل),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-112.mp3
word order,tartīb ilkalimēt,ترْتيب الكلِمات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-111.mp3
paragraph,fáqara,فقرة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-113.mp3
vowel,ɧárif mutaɧárrik,حرِف مُتحرِّك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-114.mp3
consonant,ɧárif sēkin,حرِف ساكِن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-115.mp3
syllable,máʔʈa3,مقْطع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-116.mp3
punctuation,tarʔīm,ترْقيم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-117.mp3
punctuation mark,3alēmit tarʔīm,علامِة ترْقيم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-118.mp3
period,núʔʈa (núʔaʈ),نُقْطة (نُقط),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-119.mp3
comma,fāʂli,فاصْلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-120.mp3
exclamation mark,3alēmit ta3ájjub,علامِة تعجُّب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-121.mp3
question mark,3alēmit istifhēm,علامِة اِسْتِفْهام,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-122.mp3
quotation marks,faʂiltēn [dual],فصِلْتيْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-123.mp3
colon,nuʔuʈtēn [dual],نُقُطْتيْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-124.mp3
"parenthesis, bracket",ʔūs (aʔwēs),قوس (أقْواس),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-125.mp3
(a pair of) parentheses,ʔawsēn [dual],قَوْسيْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav38-126.mp3
