english,transliteration,arabic,audioUrl
to listen to the radio,sími3 [38] rrādyō,سِمِع الرّادْيوْ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-62.mp3
radio station,izē3it irrādyō,إذاعِة الرّادْيوْ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-63.mp3
stereo (home music system),stēriyō,سْتيْرِيو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-64.mp3
speakers,sammā3āt,سمّاعات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-65.mp3
CD,sī dī,سي دي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-66.mp3
cassette (tape),kāsétt,كاسيْتّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-68.mp3
CD player,sī dī plēyir,سي دي بْلايِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-67.mp3
(vinyl) record,isʈwāni,اِسْطْوانِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-69.mp3
"song, track",ɣiníyyi,غِنية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-70.mp3
"to play (a CD, song, etc.)","šáɣɣal, yšáɣɣil",شغّل، يْشغِّل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-71.mp3
"to forward, skip to the next track","ʔáddam, yʔáddim",قدّم، يْقدِّم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-72.mp3
"to rewind, go back to (the previous track)",rájja3 [19],رجّع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-73.mp3
to pause,3ímil [55] pōz,عِمِل بوْز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-74.mp3
"to stop, press ‘stop’",3ímil [55] stōp,عِمِل سْتوْب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-75.mp3
"to pause, stop",wáʔʔaf [55],وَقّف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-76.mp3
MP3 (file),“MP3”,MP3,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-77.mp3
to download an MP3,ɧámmal maláff “MP3”,حمّل ملفّ MP3,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-78.mp3
MP3 player,mšáɣɣil “MP3”,مْشغِّل MP3,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-79.mp3
MP3 player,“MP3” plēyir,MP3 بْلايِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-80.mp3
"earphones, headphones",īrfōnz,إيرْفوْنْز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-81.mp3
to visit,"zār, yzūr",زار، يْزور,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-82.mp3
a visit,zyāra,زْيارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-83.mp3
to go on a visit,rāɧ [55] b-zyāra,راح بْزْيارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-84.mp3
to have guests over,3índuɖyūf,عِنْدو ضْيوف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-85.mp3
to entertain guests,"sálla ɖyūf, ysálli ɖyūf",سلّى ضْيوف، يْسلّي ضْيوف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-86.mp3
to sew; knit,"xáyyaʈ, yxáyyiʈ",خيَّط، يْخيِّط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-87.mp3
sewing machine,mákanit xyāʈa,مكنِة خْياطة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-88.mp3
sewing needle,íbrit xyāʈa (íbar xyāʈa),اِبْرِة خْياطة (اِبر خْياطة),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-89.mp3
thread,xēʈ (xyūʈ),خيْط (خْيوط),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-90.mp3
ball of wool,ʈābit ʂūf,طابِة صوف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-91.mp3
thimble,kastbēn,كسْتْبان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-92.mp3
to knit,3ímil [55] trīkō,عِمِل تْريكوْ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-93.mp3
to crochet,3ímil [55] krōšē,عِمِل كْروْشيْه,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-94.mp3
to embroider,"ʈárraz, yʈárriz",طرّز، يْطرِّز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-95.mp3
"to patch, darn","ráʔʔa3, yráʔʔi3",رقّع، يْرقِّع,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-96.mp3
art,fann (fnūn),فنّ (فْنون),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-97.mp3
artist,fannēn,فنّان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-98.mp3
"to draw, sketch, paint","rásam, yírsum",رسم، يِرْسُم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-99.mp3
a painting,láwɧa,لَوْحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-100.mp3
a drawing,rásmi,رسْمِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-101.mp3
photography,taʂwīr,تصْوير,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-102.mp3
photo(graph),ʂūra (ʂúwar),صورة (صُوَر),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-103.mp3
to take a photo of,ʂáwwar [18],صوَّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-104.mp3
Excuse me. Would you take a photo of us?,"law sámaɧit, má3li tʂawwírna?",لَوْ سمحِت، معْلي تْصوِّرْنا؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-105.mp3
to take a selfie,áxad [55] sélfi,أخد سِلْفي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-106.mp3
photographer,muʂáwwar,مُصوّر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-107.mp3
camera,kēmira,كاميرا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-108.mp3
to hunt,"ʂʈād, yiʂʈād",صْطاد، يِصْطاد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-109.mp3
hunting,ʂáy(a)d,صيَد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-110.mp3
hunter,ʂayyād,صيّاد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-111.mp3
hunting dog,kálib ʂayd,كلِب صَيْد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-112.mp3
hunting rifle,bunduʔíyyit ʂayd,بُنْدُقية صَيْد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-113.mp3
to go fishing,ʂʈād sámak,صْطاد سمك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-114.mp3
fishing,ʂáyad sámak,صيَد سمك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-115.mp3
fishing pole,ʔáʂbitʂayd,قصْبِة صَيْد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-116.mp3
fishing tackle,adawēt ʂayd sámak,أدوات صَيْد سمك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-117.mp3
bait,ʈú3um,طُعُم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-118.mp3
cinema,sínima,سينِما,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-119.mp3
Let’s go to the cinema this weekend.,mašū nrūɧ3a-ssínima b-ha-lwīkend?,مشو نْروح عالسّينِما بْهلْويكنْد؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-120.mp3
movie ticket,tíkit,تِكِت,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-121.mp3
How much is a (movie) ticket?,ʔaddē sí3ir ittíkit?,قدّيْ سِعِر التِّكِت؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-122.mp3
movie,fīlm (aflēm),فيلْم (أفْلام),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-123.mp3
movie,mūvī,موفي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-124.mp3
"auditorium, movie theater, screening room",másraɧ sínima (masēriɧ sínima),مسْرح سينِما (مسارِح سينِما),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-125.mp3
What’s playing?,šū l3áriɖ?,شو العرِض؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-126.mp3
A new movie is coming out on Friday. Want to go?,"fī mūvī jdīd nēzil ijjúm3a, báddak nrūɧ?",في موفي جْديد نازِل الجِّمْعة، بِدك نْروح؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-127.mp3
They’re showing a classic movie this evening.,fi mūvī klāsīki lyōm b-illēl.,في موفي كْلاسيكي اليوْم بِاللّيْل.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-128.mp3
seat,máʔ3ad (maʔā3id),مقْعد (مقاعِد),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-129.mp3
What are our seat numbers?,ʔaddē ráʔam maʔā3dna?,قدّيْ رقم مقاعْدْنا؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-130.mp3
screen,šēši,شاشِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-131.mp3
to sit close to the screen,ʔá3ad [55] ʔiddēm iššēši,قعد قِدّام الشّاشِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-132.mp3
to sit in the middle,ʔá3ad [55] b-innúʂʂ,قعد بِالنُّصّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-133.mp3
I don’t like to sit too close to the screen.,mā bɧibb úʔ3ud ʔarīb 3a-ššēši.,ما بْحِبّ أُقْعُد قريب عالشّاشِة.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-134.mp3
popcorn,bušār,بُشار,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-135.mp3
action movie,film ákšin,فيلْم أكْشِن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-136.mp3
romantic comedy,film rōmānsi kōmedi,فيلْم روْمانْسي كوْميدي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-137.mp3
drama,film drāmā,فيلم دْراما,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-138.mp3
horror movie,film rú3ub,فيلْم رُعُب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-139.mp3
thriller,film iŧāra,فيلْم إثارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-140.mp3
period piece,film tērīxi,فيلْم تاريخي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-141.mp3
science fiction (sci-fi),film xayēl 3ilmi,فيلْم خَيال عِلْمي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-142.mp3
fantasy,film fantāzya,فيلْم فنْتازْيا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-143.mp3
What kind of movies do you like?,šū nō3 lʔaflēm yálli bitɧíbba?,شو نوْع الافْلام يَلّي بِتْحِبّا؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-144.mp3
"I love action movies, but I can’t stand romantic movies.",ktīr bɧibb aflēm lʔakšin bass mā bɧibb aflēm rrōmāns ábadan.,كْتير بْحِبّ أفْلام الاكْشِن بسّ ما بْحِبّ أفْلام الرّوْمانْس أبداً.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-145.mp3
(movie) star,nájim (nujūm),نجِم (نُجوم),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-146.mp3
theater,másraɧ (masēriɧ),مسْرح (مسارِح),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-147.mp3
on stage,3ála lmásraɧ,على المسْرح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-148.mp3
aisle,mamárr,ممرّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-149.mp3
actor,mumássil,مُمثِّل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-150.mp3
to act,"mással, ymássil",مثّل، يْمثِّل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-151.mp3
to play the role of __,lí3ib [55] dōr __,لِعِب دوْر__,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-152.mp3
to play the role of __,mással dōr __,مثّل دوْر__,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-153.mp3
intermission,istirāɧa,اِسْتِراحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-154.mp3
spectator,mitfárrij,متْفرِّج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-155.mp3
spectator,mušēhid,مُشاهِد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-156.mp3
"audience, crowd",jumhūr (jamahīr),جُمْهور (جماهير),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-157.mp3
applause,tazʔīf,تزْقيف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-159.mp3
to applaud,"záʔʔaf, yzáʔʔif",زقّف، يْزقِّف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-158.mp3
circus,sirk,سيرْك,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-160.mp3
acrobat,akrōbāt,أكْروْبات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-161.mp3
clown,muhárrij,مُهرِّج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-162.mp3
cigarette,sīgāra (sagēyir),سيغارة (سغايِر),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-163.mp3
to smoke,"dáxxan sīgāra, ydáxxin sīgāra",دخّن سِغارة، يْدخِّن سِغارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-164.mp3
to smoke,šírib [8] sīgāra,شِرِب سِجارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-165.mp3
smoking,tadxīn,تدْخين,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-166.mp3
No smoking,mamnū3 ittiaxīn,ممْنوع التّدْخين,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-167.mp3
smoker,mudáxxin,مُدخِّن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-168.mp3
non-smoker,miš mudáxxin,مِش مُدخِّن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-169.mp3
Do you smoke?,ínta btíšrab duxxān?,إنْتَ بتِشْرب دُخّان؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-170.mp3
Would you like a cigarette?,tēxud sīgāra?,تاخُد سيغارة؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-171.mp3
Would you like a cigarette?,tɧibb tíšrab duxxān?,تْحِب تِشْرب دُخّان؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-172.mp3
"No, thank you. I don’t smoke.","lā, šúkran. ána mā bdáxxin.",لا شُكْراً. أنا ما بْدخِّن.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-173.mp3
cigar,sīgār,سيغار,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-176.mp3
to quit smoking,wáʔʔaf [55] tadxīn,وَقّف تدْخين,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-174.mp3
to quit smoking,wáʔʔaf [55] sagēyir,وَقّف سغايِر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-175.mp3
pipe,ɣalyōn,غلْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-177.mp3
pipe,pāyp,بايْب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-178.mp3
tobacco,tábaɣ,تبغ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-179.mp3
matches,kabrīt,كبْريت,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-180.mp3
lighter,ʔiddēɧa,قِدّاحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-181.mp3
to light a cigarette,"wálla3 sīgāra, ywálli3 sīgāra",وَلّع سيغارة، يْوَلِّع سيغارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-182.mp3
ashtray,mánfaɖa,منْفضة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-183.mp3
cigarette butt,3áʔab sīgāra,عقب سيغارة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-184.mp3
a pack of cigarettes,3ílbit duxxān (3ílab duxxān),عِلْبِة دُخّان (عِلب دُخّان),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-185.mp3
"shisha, hookah, water-pipe",argīli,أرْغيلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-186.mp3
to smoke a hookah,"ʔárgal, yʔárgil",أرْغل، يأرْغِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-187.mp3
mouth-piece (of shisha),mábsam (mabēsim),مبْسم (مباسِم),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-188.mp3
glass container (of shisha),azēzit argīli,أزازِة أرْغيلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-189.mp3
hose (of shisha),narbīš argīli,نرْبيش أرْجيلِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-190.mp3
coal,fáɧim,فحِم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav21-191.mp3
