english,transliteration,arabic,audioUrl
to have a job interview,3índu mugābalit šúɣul,عِنْدو مُقابلِةْ شُغُل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-19.mp3
to interview,"gābal, ygābil",قابل، يْقابِل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-20.mp3
to find a job,lāga [55] šúɣul,لقى شُغُل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-21.mp3
Have you found a job yet?,lāgēt šúɣul wálla líssa?,لقيْت شُغُل وَلّا لِسّا؟,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-22.mp3
to obtain employment,"(i)twáʐʐaf, yitwáʐʐaf",اِتْوظّف، يِتْوظّف,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-23.mp3
to employ,"wáʐʐaf, ywáʐʐif",وَظّف، يْوَظِّف,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-24.mp3
employee,muwáʐʐaf,مُوَظّف,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-25.mp3
employer,ʂāɧib šúɣul (ʂɧāb šúɣul),صاحِب شُغُل (صْحاب شُغُل),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-26.mp3
"boss, manager",mudīr,مُدير,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-27.mp3
"colleague, coworker",zamīl (zúmala),زميل (زُملا),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-28.mp3
company,šírka,شِرْكة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-29.mp3
to start work,báda [55] šúɣul,بدا شُغُل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-30.mp3
to take a break,áxad [55] brēk,أخد بْريْك,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-31.mp3
to take a break,áxad [55] rāɧa,أخد راحة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-32.mp3
lunch break,brēk ilɣáda,بْريْك الغدا,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-33.mp3
"to finish work, get off work","xállaʂ šúɣul, yxálliʂ šúɣul",خلّص شُغُل، يْخلِّص شُغُل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-34.mp3
to work overtime,ištáɣal ōvar tāym,اِشْتغل أوْفر تايْم,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-35.mp3
working hours,dawām,دَوام,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-36.mp3
I work eight hours a day.,ána baštíɣil dawām táman sā3āt fi -lyōm.,أنا بشْتِغِل دَوام تمن ساعات في اليوْم.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-37.mp3
day shift,dawām bi-linhār,دَوام بِالِنْهار,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-38.mp3
"night shift, graveyard shift",dawām lēli,دَوام لَيْلي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-39.mp3
"night shift, graveyard shift",dawām bi-llēl,دَوام بِاللّيْل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-40.mp3
I work the night shift.,ána baštíɣil dawām lēli.,أنا بشْتِغِل دَوام ليْلي.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-41.mp3
I'm off work.,ána baštíɣliš.,أنا بشْتِغْلِش.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-42.mp3
I'm off work.,ána gā3id.,أنا قاعِد.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-43.mp3
I have weekends off.,ána fāɖi ʔāxir ilʔisbū3.,أنا فاضي آخِر الإسْبوع.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-44.mp3
office,máktab (mkātib),مكْتب (مْكاتِب),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-45.mp3
office worker,muwáʐʐaf máktab,مُوَظّف مكْتب,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-46.mp3
company representative,mandūb šírka,منْدوب شِرْكة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-47.mp3
to stay late at the office,"(i)tʔáxxar fi -lmáktab, yitʔáxxar fi -lmáktab",اِتْأخّر في المكْتب، يِتْأخّر في المكْتب,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-48.mp3
to go on a business trip,sāfar [24] ma3 iššúɣul,سافر مع الشُّغُل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-49.mp3
to have a meeting,3índu ʔijtimā3,عِنْدو اِجْتِماع,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-50.mp3
client,zbūn (zabāyin),زْبون (زبايِن),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-51.mp3
client,3amīl (3úmala),عميل (عُملا),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-52.mp3
to earn (money); get paid,"gábaɖ, yúgbuɖ",قبض، يُقْبُض,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-53.mp3
"wage, pay",dúf3a,دُفْعة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-54.mp3
salary,rātib,راتِب,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-55.mp3
salary,gábɖa,قبْضة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-56.mp3
My salary is just okay.,rātbi kwáyyis.,راتْبي كْوَيِّس.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-57.mp3
payday,yōm ilgábɖa,يوْم القبْضة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-58.mp3
I get paid on the first of the month.,ána bágbuɖ áwwal iššáhir.,أنا بقْبُض أوّل الشّهِر.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-59.mp3
"bonus, incentive",ɧāfiz (ɧawāfiz),حافِز (حَوافِز),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-60.mp3
"bonus, incentive",bōnas,بوْنص,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-61.mp3
pay raise,3alāwa,علاوَة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-62.mp3
pay raise,zyāda,زْيادة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-63.mp3
to get a raise,áxad [55] 3alāwa,أخد علاوَة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-64.mp3
to give __ a raise,á3ʈa [55] __ 3alāwa,أعْطى __ علاوَة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-65.mp3
promotion,tárgiya,ترْقِيَة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-66.mp3
to get promoted,"(i)trágga, yitrágga",اِتْرقّى، يِتْرقّى,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-67.mp3
I got a promotion this month.,ána -traggēt iššáhir hād.,أنا اتْرقّيْت الشّهِر هاد.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-68.mp3
"unemployed, jobless",bištíɣliš,بيشْتِغْلش,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-69.mp3
"unemployed, jobless",gā3id,قاعِد,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-70.mp3
"unemployed, jobless",3āʈil,عاطِل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-71.mp3
unemployment,baʈāla,بطالة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-72.mp3
to resign,"istagāl, yistagīl",اِسْتقال، يِسْتقيل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-73.mp3
to quit one's job,sāb [55] iššúɣul,ساب الشُّغُل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-74.mp3
"to lay off, make redundant","istáɣna 3an, yistáɣni 3an",اِسْتغْنى عن، يِسْتغْني عن,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-75.mp3
to fire,"fáʂal, yífʂil",فصل، يِفْصِل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-76.mp3
to fire,"ʈárrad, yʈárrid",طرّد، يْطرِّد,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-77.mp3
to get fired,"infáʂal [min šúɣlu], yinfíʂil [min šúɣlu]",اِنْفصل [مِن شُغْلو]، يِنْفِصِل [مِن شُغْلو],http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-78.mp3
to retire,"(i)tqā3ad, yitqā3ad",اِتْقاعد، يِتْقاعد,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-79.mp3
pension,ma3āš,معاش,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-80.mp3
pension,rātib taqā3ud,راتِب تقاعُد,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-81.mp3
(age of) retirement,sinn ittaqā3ud,سِنّ التّقاعُد,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-82.mp3
I hope to retire when I'm sixty.,batmánna ʔatqā3ad lámma ʔaʂīr sittīn.,بتْمنّى أتْقاعد لمّا أصير سِتّين.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-83.mp3
"trade, craft",ʂán3a,صنْعة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-84.mp3
What do you do?,šū btištíɣil?,شو بْتِشْتِغِل؟,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-85.mp3
I'm a (+occupation).,ána __.,أنا __.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-86.mp3
I'm a (+occupation).,baštíɣil __.,بشْتِغِل __.,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-87.mp3
accountant,muɧāsib,مُحاسِب,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-88.mp3
actor,mumássil,مُمثِّل,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-89.mp3
architect,muhándis mi3māri,مُهنْدِس مِعْماري,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-90.mp3
artist,fannān,فنّان,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-91.mp3
athlete,riyāɖi,رِياضي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-92.mp3
baker,xabbāz,خبّاز,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-93.mp3
bank teller; banker,muwáʐʐaf bank,مُوَظّف بنْك,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-94.mp3
bank manager,mudīr bank,مُدير بنْك,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-95.mp3
barber,ɧallāg,حلّاق,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-96.mp3
bus driver,sawwāg bāʂ,سوّاق باص,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-97.mp3
butcher,laɧɧām,لحّام,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-98.mp3
carpenter,najjār,نجّار,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-99.mp3
cashier,muɧāsib,مُحاسِب,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-100.mp3
chef,ʈabbāx,طبّاخ,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-101.mp3
chef,šēf,شيْف,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-102.mp3
cleaner,3āmil naɖāfa,عامِل نضافة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-103.mp3
cook,ʈabbāx,طبّاخ,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-104.mp3
customer service representative,mandūb xídmit il3úmala,منْدوب خِدْمِةْ العُملا,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-105.mp3
dentist,daktōr snān,دكْتوْر سْنان,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-106.mp3
doctor,daktōr (dakātra),دكْتوْر (دكاتْرة),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-107.mp3
editor,muɧárrir,مُحرِّر,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-108.mp3
electrician (repairman),kahrabāʔi,كهْربائي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-109.mp3
engineer,muhándis,مُهنْدِس,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-110.mp3
farmer,fallāɧ,فلّاح,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-111.mp3
fire fighter,iʈfāʔi,إطْفائي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-112.mp3
fire fighter,rájul iʈfāʔ,رجُل إطْفاء,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-113.mp3
fisherman,ʂayyād (sámak),صيّاد (سمك),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-114.mp3
flight attendant,muɖīf ʈayarān,مُضيف طَيَران,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-115.mp3
garbage collector,zabbāl,زبّال,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-116.mp3
gardener,janāyni,جنايْني,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-117.mp3
hairdresser (for women),kawāfēra,كَوافيْرة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-118.mp3
imam,imām,إمام,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-119.mp3
judge,gāɖi,قاضي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-120.mp3
laborer,3āmil (3umāl),عامِل (عُمال),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-121.mp3
lawyer,muɧāmi,مُحامي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-122.mp3
maid,xaddāma,خدّامة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-123.mp3
mechanic,mēkānīki,ميْكانيكي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-124.mp3
musician,mūsīqār,موسيقار,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-125.mp3
nurse,mumárriɖ,مُمرِّض,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-126.mp3
painter (of art),rassām,رسّام,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-127.mp3
"painter, house painter",dahhīn,دهّين,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-128.mp3
pharmacist,ʂáydali (ʂayādla),صَيْدلي (صَيادْلة),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-129.mp3
pilot,ʈayyār,طيّار,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-130.mp3
plumber,sabbāk,سبّاك,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-131.mp3
police officer,šúrʈi,شُرْطي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-132.mp3
politician,siyāsi,سِياسي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-133.mp3
priest,qissīs,قِسّيس,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-134.mp3
professor,ustāz jām3a,أُسْتاذ جامْعة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-135.mp3
real estate agent,simsār (samāsra),سِمْسار (سماسْرة),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-136.mp3
repairman,mʂálliɧ,مْصلِّح,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-137.mp3
sailor,baɧɧār,بحّار,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-138.mp3
salesperson,mandūb mabī3āt,منْدوب مبيعات,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-139.mp3
secretary,sikirtēr,سِكِرْتيْر,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-140.mp3
"servant, housekeeper, maid",xaddāma,خدّامة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-141.mp3
shop assistant,bayyā3,بيّاع,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-142.mp3
shopkeeper,bayyā3 xúɖra,بيّاع خُضْرة,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-143.mp3
shopkeeper,xuɖárji,خُضرْجي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-144.mp3
soldier,3áskari (3asākir),عسْكري (عساكِر),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-145.mp3
taxi driver,sawwāg tāksi,سوّاق تاكْسي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-146.mp3
teacher,ustāz (asádza),أُسْتاذ (أساتْذة),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-147.mp3
technician,fánni,فنّي,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-148.mp3
travel agent,wakīl safriyyāt (wúkala safriyyāt),وَكيل سفْرِيّات (وُكلا سفْرِيّات),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-149.mp3
veterinarian,(daktōr) báyʈari,(دكْتوْر) بَيْطري,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-150.mp3
"waiter, waitress",garsōn,غرْسوْن,http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-151.mp3
writer,kātib (kuttāb),كاتِب (كُتّاب),http://media.lingualism.com/wp-content/uploads/vocab/pcav/pcav09-152.mp3
