english,transliteration,arabic,audioUrl
to major in,"txáʂʂaʂ bi-, yitxáʂʂaʂ bi-",تْخصّص بْـ، يِتْخصّص بْـ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-119.mp3
to major in,dáras __ b-ijjēm3a,درس __ بِالجّامْعة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-120.mp3
What are you majoring in?,b-šū mitxáʂʂaʂ?,بِشو مِتْخصّص؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-121.mp3
What are you majoring in?,šū 3am tídrus b-ijjēm3a?,شو عم تِدْرُس بِالجّامْعة؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-122.mp3
I'm majoring in English literature.,3am bídrus ádab inglīzi.,عم بِدْرُس ادب اِنْكْليزي.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-123.mp3
I'm majoring in English literature.,mitxáʂʂiʂ ádab inglīzi.,.مِتْخصّص ادب اِنْكْليزي.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-124.mp3
university campus,ɧáram jēm3a (aɧrām jēm3a),حرم جامْعة (احْرام جامْعة),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-125.mp3
dormitories,sákan ijjēm3a,سكن جامْعة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-126.mp3
Do you live on campus?,3āyiš b-ijjēm3a?,عايِش بِالجّامْعة؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-127.mp3
to graduate from,"txárraj min, yitxárraj min",تْخرّج مِن، يِتْخرّج مِن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-128.mp3
When did you graduate from university?,ēmata txárrajit min ijjēm3a?,أيْمتى تْخرّجِت مِن الجّامعة؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-129.mp3
I graduated from university in 2005.,txárrajit min ijjēm3a sinit alfēn u xámsi.,تْخرّجِت مِن الجّامْعة سِنِة الْفيْن وخمْسِة.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-130.mp3
freshman (1st year university student),fréšman,فْريشْمان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-131.mp3
sophomore (2nd year),síni tēnyi,سِنِة تانْية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-132.mp3
junior (3rd year),síni tēlti,سِنِة تالْتِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-133.mp3
senior (4th year),síni rāb3a,سِنِة رابْعة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-134.mp3
All the freshmen have to attend an orientation ceremony.,kill talamīz lifréšman ma3zūmīn 3a-lmuɧāɖara ttawjīhíyyi.,كِلّ تلاميِذ الِفْريشْمان معْزومين عالمُحاضرة التَّوْجيهية.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-135.mp3
"degree, certificate, diploma",šhēdi,شْهادِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-136.mp3
He got a certificate for completing the course.,áxad šháydi ínnu xállaʂ ilkōrs.,أخد شْهادِة إنّو خلّص الكورْس.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-137.mp3
to get a Bachelor’s degree,áxad [55] šhēdit līsāns,أخد شْهادِة ليسانْس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-138.mp3
"college student, undergraduate student",ʈālib jēmi3i,طالِب جامِعي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-139.mp3
undergraduate studies,ddirāsēt ijjēmi3íyyi,الدِّراسات الجّامِعية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-140.mp3
to do a Master’s degree,3ímil [55] māstirz,عِمِل ماسْتِرْز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-141.mp3
to do a Master’s degree,3ímil [55] mājistēr,عِمِل ماجيستيْر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-142.mp3
Doctorate,doktōrā,دُكْتوْراه,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-143.mp3
"(Master's) thesis, dissertation",risēlit mājistēr,رِسالِة ماجيسْتيْر,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-144.mp3
"(Doctoral) thesis, dissertation",risēlit doktōrā,رِسالِة دُكْتوْراه,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-144b.mp3
subject,mēddi (mawēdd),مادِّة (موادّ),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-145.mp3
What was your favorite subject in school?,áyya áktar mēddi kinit tɧíbba b-ilmádrasi?,أيّا اكْتر مادِّة كِنِت تْحِبّا بِالمدْرسِة؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-146.mp3
"I really enjoyed studying history, but I hated science class.",kínit ktīr ɧibb ídrus tārīx bass kínt íkrahʂaff issāyins.,كِنِت كْتير حِبّ اِدْرُس تاريخ بسّ كِنْت اِكْره صفّ السّايِنْس.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-147.mp3
to be good at,kēn [55] šāʈir bi-,كان شاطِر بْـ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-148.mp3
He’s really good at math.,šāʈir ktīr b-irriyāɖiyyēt.,شاطِر كْتير بِالرِّياضِيّات.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-149.mp3
biology,bāyōlōji,بايّوْلوْجي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-150.mp3
chemistry,kémistri,كيمِسْتْري,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-151.mp3
dentistry,ʈúbb issnēn,طُبّ السّْنان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-152.mp3
economics,3ílm iliʔtiʂād,عِلْم الاِقْتِصاد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-153.mp3
geography,jiɣrāfya,جِغْرافْيا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-154.mp3
geology,jīyōlōjya,جِيّوْلوْجْيا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-155.mp3
geometry,jīyōmetri,جِيّوْمِتْري,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-156.mp3
history,tārīx,تاريخ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-157.mp3
law,ɧʔūʔ,حْقوق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-158.mp3
linguistics,3ílim illuɣawiyyēt,عِلِم اللغوِيّات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-159.mp3
literature,ádab,أدب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-160.mp3
mathematics,riyāɖiyyēt,رِياضِيّات,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-161.mp3
mathematics,māŧ,ماث,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-162.mp3
medicine,ʈubb,طُبّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-163.mp3
philosophy,fálsafi,فلْسفِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-164.mp3
physical education (P.E.),tarbíyyi riyāɖíyyi,ترْبية رِياضية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-165.mp3
physics,fíziks,فيزيكْس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-166.mp3
political science,3lūm siyāsíyyi,عْلوم سِياسية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-167.mp3
psychology,3ílim náfis,عِلِم نفِس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-168.mp3
science,sāyins,سايِنْس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-169.mp3
social studies,dirāsēt ijtimā3íyyi,دِراسات اِجْتِماعية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav10-170.mp3
