english,transliteration,arabic,audioUrl
in fifth grade,,فْ الخامس بتِدائي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-22.mp3
in sixth grade,,فْ السّادس بتِدائي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-23.mp3
in one’s second year of middle school,,فْ الثّامْنة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-24.mp3
in one’s third year of high school,,فْ الباك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-25.mp3
"class, period",,حِصّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-26.mp3
I have six classes a day.,,عنْدي سْتةْ الحِصص فْ النّْهار.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-27.mp3
Class starts at 8 o'clock and finishes at 9 o'clock.,,الحِصّة كتْبْدا مْع الثْمنْية و كتْسالي مْع التّْسْعود.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-28.mp3
lecture,,مُحاضرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-29.mp3
to attend a lecture,,حْضر لْمُحاضرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-30.mp3
to study,,قْرا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-31.mp3
studies,,قْرايَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-32.mp3
curriculum,,پْروْڭْرام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-33.mp3
question,,سُؤال (أسْئِلة),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-34.mp3
to ask a question in class,,سُوُّل سُؤال فْ القِسْم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-35.mp3
answer,,جواب (أجْوِبة),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-36.mp3
to answer,,جاوَب عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-37.mp3
to raise one’s hand,,هزّ صبْعو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-38.mp3
mistake,,غلْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-39.mp3
"right, correct",,صْحيْح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-40.mp3
"wrong, incorrect",,خطأ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-41.mp3
He got three questions wrong.,,جاب ثْلاثةْ الأسْئِلة خطأ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-42.mp3
classroom,,قِسم (أقْسام),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-43.mp3
lecture hall,,أومْفي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-44.mp3
desk,,طاوِلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-45.mp3
textbook,,كِتاب مدْرسي (كُتُب مدْرسية),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-46.mp3
notebook,,دفْتار (دْفاتر),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-47.mp3
to take notes,,خْدا دا نوْت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-48.mp3
to copy,,نْقل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-49.mp3
Copy these sentences into your notebook.,,نْقُل هاذ الجُمل فْدفْتارك.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-50.mp3
backpack,,شُكّارة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-51.mp3
blackboard,,صبّورة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-52.mp3
chalk,,طباشيْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-53.mp3
whiteboard,,صبّورة بَيْضا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-54.mp3
map,,خريْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-55.mp3
library,,مكْتبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-56.mp3
gymnasium,,صال الجِمْناسْتيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-57.mp3
"playground, school yard",,السّاحة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-58.mp3
cafeteria,,كافيتيْرْيا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-59.mp3
laboratory,,لابوراتْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-60.mp3
laboratory,,لابو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-61.mp3
"auditorium, theater",,مسْرح (مسارِح),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-62.mp3
school bus,,طْرونْسْپوْر دْ المدْرسة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-63.mp3
summer vacation,,عُطْلة الصّيْف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-64.mp3
winter vacation,,عُطْلة الشّْتا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-65.mp3
"break, recess",,پوْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-66.mp3
"break, recess",,سْتِراحة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-67.mp3
We have a fifteen-minute break between classes.,,عنْدْنا پوْز رْبُع ساعة مابيْن الحِصص.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-68.mp3
lunch break,,پوْز ديْجوني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-69.mp3
"test, exam",,مْتِحان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-70.mp3
to take a test,,دوّز مْتِحان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-71.mp3
mid-term (exam),,مْتِحانات نُصّ العام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-72.mp3
final exam,,مْتِحانات آخِر العام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-73.mp3
entrance exam,,كوْنْكور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-74.mp3
an oral exam,,مْتِحان شفَوي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-75.mp3
a written exam,,مْتِحان كِتابي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-76.mp3
to pass a test,,نْجح فْ المْتِحان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-77.mp3
to fail a test,,سْقط فْ المْتِحان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-78.mp3
exam results,,نتائِج المْتِحان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-79.mp3
grade,,مُعدّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-80.mp3
to get a good grade,,جاب مُعدّل مزْيان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-81.mp3
a passing grade,,مُعدّل النّجاح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-82.mp3
a failing grade,,مُعدّل السُّقوط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-83.mp3
report card,,بولْتان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-84.mp3
"to study, review",,راجع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-85.mp3
He needs to study for the test.,,خاصّو يْراجع المْتِحان.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-86.mp3
homework,,التّمارين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-87.mp3
to do homework,,دار التّمارين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-88.mp3
"to check, revise, review",,راجع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-89.mp3
"essay, paper, composition",,مَوْضوع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-90.mp3
The students have to write an essay about a historical event.,,التّلاميذ خاصْهُم يِكتْبوا موْضوع عْلى حدث تاريخي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-91.mp3
teacher; professor,,أُسْتاذ (أساتِذة),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-92.mp3
"Good morning, teacher!",,صْباح الخير، أُسْتاذ!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-93.mp3
lecturer,,مُحاضِر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-94.mp3
principal,,مُدير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-95.mp3
to teach,,قرّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-96.mp3
to teach a course,,قرّا كور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-97.mp3
She teaches at the university.,,كتْقرّي فْ الجامِعة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-98.mp3
Ahmad is teaching me Arabic.,,أحْمد كيْقرّيني العرْبية.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-99.mp3
to teach a lesson,,قرّا درْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-100.mp3
to correct a test,,صحّح مْتِحان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-101.mp3
to enroll,,تْقيّد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-102.mp3
to enroll,,تْسجّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-103.mp3
enrollment,,التّقْياد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-104.mp3
enrollment,,التّسْجال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-105.mp3
I intend to enroll in an Arabic class next month.,,مْعوّل نتْقيِّد فْكور دْالعرْبية الشّْهر الجاي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-106.mp3
school year,,سنة دِراسية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-107.mp3
semester,,سُماسْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-108.mp3
tuition,,مصاريف القْراية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-109.mp3
scholarship,,بورْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-110.mp3
student loan,,قرْض دْيال الطّلبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-111.mp3
university,,جامِعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-112.mp3
university,,لافاك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-113.mp3
university,,كُلّية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-114.mp3
"to get into college, start university",,تقْبل فْ الجامِعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-115.mp3
to go to college,,مْشا الجامِعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-116.mp3
"department, faculty",,ديپارْتومون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-117.mp3
"I got into the faculty of medicine, but later I changed to law.",,تقْبلْت فْجامِعة الطِّبّ، و لكِن من بعْد بدّلْت لْ القانون.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-118.mp3
major,,تخصُّص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-119.mp3
minor,,تخصُّص فرْعي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-120.mp3
to major in,,اتْخصّص ف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-121.mp3
What are you majoring in?,,فاش متْخصّص؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-122.mp3
I'm majoring in English literature.,,متْخصّص فْ الأدب الإنْجْليزي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-123.mp3
university campus,,كومْپوس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-124.mp3
dormitories,,الحي الجاميعي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-125.mp3
Do you live on campus?,,نْتا ساكن فْ الحي الجاميعي؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-126.mp3
to graduate from,,تْخرّج من,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-127.mp3
When did you graduate from university?,,إمْتى تْخرّجْتي من الجامِعة؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-128.mp3
I graduated from university in 2005.,,تْخرّجْت فْألْفيْن و خمْسة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-129.mp3
freshman (1st year university student),,پْرومْيِير أني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-130.mp3
sophomore (2nd year),,دوزْيام أني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-131.mp3
junior (3rd year),,طْخْوازْيام أني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-132.mp3
senior (4th year),,كاتْخْيام أني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-133.mp3
All the freshmen have to attend an orientation ceremony.,,ڭاع لي پْرومْيِير أني خاصْهم يْحضْرو حِصّة التّعارُف.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-134.mp3
degree; diploma,,ديپْلوْم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-135.mp3
certificate,,شهادة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-136.mp3
He got a certificate for completing the course.,,خْدا شهادة بلّي كمّل الكور.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-137.mp3
to get a bachelor’s degree,,خْدا اللّيسّونْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-138.mp3
"college student, undergraduate student",,طالِب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-139.mp3
undergraduate studies,,پْخومْيِي سيكْل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-140.mp3
to do a master’s degree,,دار ماسْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-141.mp3
to do a doctorate,,دار دوْكْتورة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-142.mp3
"thesis, dissertation",,مامْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-143.mp3
subject,,مادّة (مواد),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-144.mp3
What was your favorite subject in school?,,شْنو كانت أحْسن مادّة عنْدك؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-145.mp3
"I really enjoyed studying history, but I hated science class.",,كنْت كنْبْغي نقْرا التّاريخ، ولكِن مكنْتْش كانْحْمل الصّْيونْص.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-146.mp3
to be good at,,مزْيان فْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-147.mp3
He’s really good at math.,,هُوَّ مزْيان فْ الماط.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-148.mp3
biology,,بْيوْلوْجي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-149.mp3
chemistry,,الشّيمي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-150.mp3
dentistry,,طِبّ الأسْنان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-151.mp3
economics,,لاكوْنوْمي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-152.mp3
geography,,جُغْرافْيا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-153.mp3
geology,,جْيوْلوْجْيا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-154.mp3
geometry,,هنْدسة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-155.mp3
history,,تاريخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-156.mp3
law,,حُقوق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-157.mp3
linguistics,,عِلْم اللُّغات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-158.mp3
literature,,أدب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-159.mp3
mathematics,,ماط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-160.mp3
medicine,,طِّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-161.mp3
philosophy,,فلْسفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-162.mp3
physical education (P.E.),,ترْبية بدنية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-163.mp3
physics,,فيزيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-164.mp3
physics,,فيزْياء,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-165.mp3
political science,,عُلوم سِياسية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-166.mp3
psychology,,عِلْم النّفْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-167.mp3
science,,صْيونْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-168.mp3
social studies,,دراسات جْتِماعية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav10-169.mp3
