english,transliteration,arabic,audioUrl
How hot does it get where you’re from?,,شْحال كتْوْصل الحرارة فْ بْلادْكم؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-27.mp3
"Where I’m from, it doesn’t usually get over 30 degrees in the summer.",,غالِبًا ماكتْفوتْش ثْلاثين درجة فْ الصّيْف فْ بْلادي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-28.mp3
It’s hotter than it was yesterday.,,الجوْ سْخن من البارح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-29.mp3
I don’t like hot weather.,,ماعنْديش مْع الجوْ السّْخون.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-30.mp3
sky,,سْما (سماوات),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-31.mp3
The sky is clear.,,السّْما صافْية.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-32.mp3
It’s sunny.,,الجَوْ مْشمّش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-33.mp3
sun,,شمْش، شمْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-34.mp3
The sun has come out.,,الشّمْش طلْعات.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-35.mp3
The sun is shining.,,الشّمْش ساطْعة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-36.mp3
darkness,,ضْلام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-37.mp3
It’s dark.,,مْضلّم.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-38.mp3
cloud,,سْحابة (سْحاب),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-39.mp3
It’s cloudy. It’s overcast.,,الجَوْ مْغيّم.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-40.mp3
rain,,شْتا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-41.mp3
It is raining. It’s rainy.,,الشّْتا كتْصُبّ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-42.mp3
It’s started to rain.,,بْدات الشّْتا كتْصُبّ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-43.mp3
It’s stopped raining.,,الشّْتا حبْسات.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-44.mp3
It is pouring.,,الشّْتا كتْصُبّ بجّهْد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-45.mp3
It is drizzling.,,الشّْتا كتْنشْنش.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-46.mp3
rainbow,,قَوْس قُزح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-47.mp3
wind,,البرْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-48.mp3
wind,,الرّيح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-49.mp3
It’s windy.,,كايْن البرد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-50.mp3
It’s windy.,,كايْن الرّيح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-51.mp3
to blow,,نْفخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-52.mp3
chergui,,الشّرْڭي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-53.mp3
snow,,ثلْج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-54.mp3
It’s snowing.,,الثّلْج كيْصُبّ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-55.mp3
Does it snow where you’re from?,,كيْصُبّ الثّلْج فْ بلادْكُم؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-56.mp3
"Where I’m from, it snows a lot in the winter.",,كيْصُبّ الثّلْج بزّاف فْ الشّْتا فْ بْلادي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-57.mp3
hail,,تبْروري,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-58.mp3
It’s hailing.,,كيْطيْح التّبْروري.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-59.mp3
fog,,ضْباب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-60.mp3
fog,,ضْبابة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-61.mp3
It’s foggy.,,كايْنا الضّْبابة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-62.mp3
storm,,عاصِفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-63.mp3
There’s a windstorm. It’s stormy.,,كينا عاصِفة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-64.mp3
There’s a rainstorm.,,كينا عاصِفة دْ الشّْتا.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-65.mp3
"sandstorm, dust storm",,عاصِفة رمْلية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-66.mp3
"hurricane, typhoon, cyclone; tornado",,إعْصار (أعاصير),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-67.mp3
dust devil,,زوْبعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-68.mp3
the eye of the storm,,مرْكز الإعْصار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-69.mp3
lightning,,برْق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-70.mp3
There was a flash of lightning.,,ضْرب البرْق.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-71.mp3
Lightning struck the tree.,,البرْق ضْرب شجْرة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-72.mp3
thunder,,رْعد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-73.mp3
thunder,,رْعاد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-74.mp3
The thunder woke me up last night.,,فيّقْني الرّْعد البارح باللّيل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-75.mp3
weather forecast,,ميْطيو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-76.mp3
What’s the forecast for tomorrow?,,كي دايْر الميْطيو غدّا؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-77.mp3
Do you think it’s going to rain?,,كتْظُنّ غتْصُب الشّْتا؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-78.mp3
It looks like (it’s going to) rain.,,بايْنا فيها غتْصُب.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-79.mp3
We’re expecting a storm.,,متْوقْعين عاصِفة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-80.mp3
climate,,طقْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-81.mp3
climate,,مُناخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-82.mp3
"arid, dry",,جاف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-83.mp3
Marrakesh has a very arid climate.,,جَوْ مرّاكش جاف بزاّف.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-84.mp3
humid,,كايْنا الرُّطوبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-85.mp3
tropical,,سْتِوائي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-86.mp3
The weather is quite changeable.,,الجَوْ كيتْبدّل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-87.mp3
drought,,جفاف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-88.mp3
drought,,قحْط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-89.mp3
flood,,فَيَضان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav42-90.mp3
