english,transliteration,arabic,audioUrl
can,,كانيطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-79.mp3
There’s a can of cola in the fridge.,,كينا واحد كانيْط كوكا فْ التّلّاجة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-80.mp3
bottle,,قرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-81.mp3
glass,,كاس (كيسان),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-82.mp3
"cup, mug",,كاس دْيال القهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-83.mp3
coffee,,قهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-84.mp3
espresso,,إيسْپْريسّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-85.mp3
Turkish coffee,,قهْوَة تُرْكية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-86.mp3
How would you like your (Turkish) coffee?,,كيفاش تبْغي قهْوْتك؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-87.mp3
without sugar,,بْلا سُكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-88.mp3
with little sugar,,بْشْويةْ السُّكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-89.mp3
medium-sweet,,بين و بين فْ السُّكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-90.mp3
sweet,,حْلُوّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-91.mp3
coffee beans,,حْبوب القهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-92.mp3
(Moroccan mint) tea,,آتاي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-93.mp3
alcohol; wine,,شْراب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-94.mp3
beer,,بيرّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-95.mp3
wine,,ڤان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-96.mp3
red wine,,ڤان حْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-97.mp3
white wine,,ڤان بْيَض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-98.mp3
liquor,,خْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-99.mp3
drunk,,سكْران,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-100.mp3
to get drunk,,سْكر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-101.mp3
tipsy,,سكْران شْوية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-102.mp3
to drink and drive,,صاڭ و هُوَّ سكْران,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-103.mp3
Cheers!,,بْصحْتك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-104.mp3
dairy products,,منْتوجات الحْليب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-105.mp3
milk,,حْليب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-106.mp3
yoghurt,,يوڭورْت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-107.mp3
butter,,زبْدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-108.mp3
ice cream,,ڭْلاص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-109.mp3
Eat your ice cream before it melts.,,كول الڭْلاص قْبل ما يْذوب.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-110.mp3
cream,,لا كْرام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-111.mp3
margarine,,سْمن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-112.mp3
cheese,,فُرْماج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-113.mp3
Edam cheese,,فُرماج حْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-114.mp3
homemade cheese,,جْبن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-115.mp3
"junk food, fast food",,ماكْلت الزّنْقة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-116.mp3
pizza,,پيتْزا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-117.mp3
hamburger,,همْبُرْڭر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-118.mp3
chewing gum,,مسْكة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-119.mp3
to chew gum,,مْضغ المسْكة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-120.mp3
chocolate,,شوكْلاط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-121.mp3
Dark chocolate is better for you than milk chocolate.,,الشّوكْلاط الكْحل حْسن ليك من الشّوكْلاط البْيَض.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-122.mp3
potato chips,,شيپْس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-123.mp3
"pastries, sweets",,الحلْوَى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-124.mp3
candy,,الفنيد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-125.mp3
cotton candy,,حلْوة الصّوف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-126.mp3
cookie,,كوكيز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-127.mp3
"wafer, cracker, cookie",,بيمو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-128.mp3
cake,,كيكة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-129.mp3
pie,,طارْطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-130.mp3
baklava,,بقْلاوة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-131.mp3
makrudh,,مقْروط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-132.mp3
kaak,,كعْك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-133.mp3
gazelle ankles,,كعْب غْزال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-134.mp3
feqqas,,فقّاص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-135.mp3
mkharka,,مْخرْقة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-136.mp3
zlabia,,شبّاكية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-137.mp3
ghoriba,,غريْبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-138.mp3
briouat,,بْريوات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-139.mp3
rice pudding,,روْز بِالحْليب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-140.mp3
bananas,,بانان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-141.mp3
one banana,,بانانة وحْدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-142.mp3
two bananas,,جوج بانانات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-143.mp3
three bananas,,ثْلاثةْ البانانات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-144.mp3
vegetable,,خُضْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-145.mp3
asparagus,,أسْبارْج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-146.mp3
"bean, green bean",,لوبْيا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-147.mp3
beet(root),,بارْبا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-148.mp3
"broad bean, fava bean",,فول,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-149.mp3
broccoli,,بروكْلي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-150.mp3
cabbage,,كْرُم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-151.mp3
"capsicum, sweet pepper, bell pepper",,فلْفْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-152.mp3
carrot,,خايْزّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-153.mp3
cauliflower,,شيفْلور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-154.mp3
celery,,خُرْشف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-155.mp3
chickpea,,حمّص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-156.mp3
chili pepper,,فلْفْلة حارّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-157.mp3
cucumber,,خْيار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-158.mp3
cucumber,,فڭّوس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-159.mp3
eggplant (UK: aubergine),,دنْجال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-160.mp3
garlic,,ثوم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-161.mp3
green onion,,بصْلة خضّارية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-162.mp3
mushroom,,شومْپّينْيون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-163.mp3
okra,,مْلوخية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-164.mp3
olive,,زيتون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-165.mp3
onion,,بصْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-166.mp3
pea,,جلْبانة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-167.mp3
potato,,بْطاطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-168.mp3
radish,,فْجل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-169.mp3
spinach,,ليزيپينار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-170.mp3
sweet potato,,بْطاطا حْلُوّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-171.mp3
tomato,,ماطيْشة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-172.mp3
turnip,,اللّفْت المْدوّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-173.mp3
zucchini (UK: courgette),,ڭرْعة رْطيْلية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-174.mp3
salad,,صالاد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-175.mp3
salad,,شْلاضة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-176.mp3
salad dressing,,صوص صالاد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-177.mp3
Caesar salad,,صالاد سيزار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-178.mp3
green salad,,صالاد خضْرا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-179.mp3
potato salad,,صالاد بْطاطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-180.mp3
salade niçoise,,سالاد نيسْواز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-181.mp3
fruit,,فرْوي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-182.mp3
apple,,تُفّاح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-183.mp3
apricot,,مشْماش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-184.mp3
bananas,,بانان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-185.mp3
berry,,توت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-186.mp3
blueberry,,توت زْرق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-187.mp3
cherry,,حبّ مْلوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-188.mp3
date,,تْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-189.mp3
fig,,الباكور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-190.mp3
grapes,,عْنب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-191.mp3
grapefruit,,پومْپلْموس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-192.mp3
lemon,,حامض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-193.mp3
mango,,مونْڭو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-194.mp3
orange,,ليمون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-195.mp3
peach,,خوخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-196.mp3
pear,,بعْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-197.mp3
pineapple,,أناناس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-198.mp3
plum,,برْقوق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-199.mp3
pomegranate,,رُمّان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-200.mp3
raspberry,,فْرومْبْواز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-201.mp3
strawberry,,توت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-202.mp3
tangerine,,مانْدلين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-203.mp3
"nut, hazelnut",,نْوازيط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-204.mp3
almond,,لوز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-205.mp3
coconut,,الكوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-206.mp3
peanut,,كاوْكاو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-207.mp3
peanut butter,,زبْدةْ كاوْكاوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-208.mp3
walnut,,ڭرْڭاع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-209.mp3
mixed nuts,,فاكْيَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-210.mp3
fresh herbs,,أعْشاب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-211.mp3
"dry herbs, spices, condiments",,توابِل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-212.mp3
aniseed,,النّافع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-213.mp3
basil,,حْبق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-214.mp3
black pepper,,بْزار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-215.mp3
chives,,سيبولات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-216.mp3
cinnamon,,قرْفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-217.mp3
clove,,قْرُنْفُل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-218.mp3
cumin,,كامون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-219.mp3
curry (powder),,خرْقوم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-220.mp3
ginger,,سْكِنْجْبير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-221.mp3
nutmeg,,ڭوزة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-222.mp3
oregano,,زعْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-223.mp3
parsley,,معْدْنوس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-224.mp3
"peppermint, spearmint",,نعْناع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-225.mp3
rosemary,,ليزير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-226.mp3
sage,,الرجْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-227.mp3
salt,,ملْح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-228.mp3
sugar,,سُكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-229.mp3
thyme,,زعْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-230.mp3
vanilla,,ڤاني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-231.mp3
sauce,,صوْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-232.mp3
gravy,,حساء لحْم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-233.mp3
ketchup,,كيْتْشوْپ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-234.mp3
mayonnaise,,مايوْنيْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-235.mp3
mustard,,موطارْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-236.mp3
"salsa, tomato puree",,لصوص مطيشة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-237.mp3
soy sauce,,لصوص صوجا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-238.mp3
tomato sauce,,صوص دْ ماطيشا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-239.mp3
vinegar,,خلّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-240.mp3
rice,,روْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-241.mp3
pasta,,لا پاط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-242.mp3
bread,,خُبْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-243.mp3
piece/slice of bread,,طرْف دْ الخُبْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-244.mp3
"baguette, sandwich roll",,باڭيطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-245.mp3
"baguette, sandwich roll",,پاريزْيانة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-246.mp3
homemade bread,,خُبْز الدّار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-247.mp3
flour bread,,خُبْز الفورْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-248.mp3
semolina bread,,خُبْز بْالسْمْيدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-249.mp3
yeast,,خْميرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-250.mp3
flour,,دْڭيڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-251.mp3
toast; sliced bread,,توْسْت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-252.mp3
jam,,كوفيتير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-253.mp3
honey,,عْسل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-254.mp3
protein,,پْروْتين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-255.mp3
