english,transliteration,arabic,audioUrl
shutters,,ريدو (ريدُوّات),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-37.mp3
shelf,,طاجيرات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-38.mp3
wall,,حيْط (حْيوط),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-39.mp3
wall clock,,ماڭانة دْيال الحيْط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-40.mp3
"painting, picture",,تصْويرة (تْصاور),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-41.mp3
to hang a picture on the wall,,علّق تصْويرة فْ الحيْط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-42.mp3
I love that painting hanging over the sofa.,,عجْباتْني ديك التصْويرة لّي فوق الفُتوي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-43.mp3
poster,,پوسْطيرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-44.mp3
to do housework,,دار شْغُل الدّار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-45.mp3
"to clean, tidy up",,خمّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-46.mp3
"to clean, tidy up",,غْسل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-47.mp3
to wash the windows,,غْسل الشّْراجم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-48.mp3
broom,,شطّابة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-49.mp3
to sweep,,شطّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-50.mp3
mop,,كرّاطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-51.mp3
to mop,,كرّط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-52.mp3
vacuum cleaner,,أسْپيراتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-53.mp3
to vacuum the carpet,,دار لاسْپيراتور لْ الزّرْبية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-54.mp3
to dust,,نْفض الغبْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-55.mp3
dust,,غبْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-56.mp3
dusty,,مْغبّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-57.mp3
to beat the dust out of a carpet,,نْفض الغبْرة من الزّرْبية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-58.mp3
light,,ضَوْ (ضْواو),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-59.mp3
lamp,,ڤِيّوزة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-60.mp3
to turn on the light,,شعّل الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-61.mp3
to turn off the light,,طْفى الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-62.mp3
"Could you turn off the light in the kitchen, please?",,عفاك، تقْدر طْفي مْعاك الضَّوْ فْ الكوزينة؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-63.mp3
light switch,,ساروت دْيال الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-64.mp3
"electrical outlet, socket; plug",,پْريز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-65.mp3
to plug in,,بْرُنْشا الپْريز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-66.mp3
to unplug,,حيّد الپْريز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-67.mp3
"extension cord, adapter",,أداپْتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-68.mp3
fuse,,فيزيبْل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-69.mp3
A fuse has blown.,,فيزيبْل تْفرْڭع.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-70.mp3
the power went out,,تقْطع الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-71.mp3
The power went out for an hour this afternoon.,,تقْطع الضَّوْ ساعة كامْلة هاذ العْشية.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-72.mp3
candle,,شمْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-73.mp3
heater,,شوفاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-74.mp3
air-conditioner,,كْليماتيزور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-75.mp3
living room,,صالوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-76.mp3
"sofa, couch",,كاناپّي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-77.mp3
"armchair; sofa, couch",,فوتوي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-78.mp3
television,,تلْفزة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-79.mp3
to watch TV,,تْفرّج فْ التّلْفزة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-80.mp3
The only thing I want to do this evening is sit on the couch and watch TV.,,الحاجة الوحيدة لّي باغي نْدير هاذ العْشية هِيَّ نْتّكّى فْ الفوتوي و نتْفرّج فْ التّلْفازة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-81.mp3
dining room,,صال أمونْجي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-82.mp3
dining table,,طابْلة دْيال الماكْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-83.mp3
to set the table,,وُجّد الطّابْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-84.mp3
to clear the table,,جْمع الطّابْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-85.mp3
to sit at the table,,ڭْلس فْ الطّابْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-86.mp3
Dinner's ready! Come to the table!,,العْشا واجد! أجيو لْ الطّابْلة!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-87.mp3
(flower) vase,,ڤاز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-88.mp3
"plate, dish",,طبْسيل (طْباسل),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-89.mp3
spoon,,مْعلْقة (مْعالق),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-90.mp3
fork,,فُرْشيطة (فْراشط),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-91.mp3
knife,,موس (مّاس),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-92.mp3
bowl,,جبّانية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-93.mp3
napkin,,سرْبيتة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-94.mp3
kitchen,,كوزينة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-95.mp3
"cupboard, cabinet",,پْلاكار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-96.mp3
counter,,پُتاجي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-97.mp3
refrigerator,,تلّاجة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-98.mp3
freezer,,فْريڭو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-99.mp3
freezer,,كونْجيلاتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-100.mp3
stove,,فورْنو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-101.mp3
oven,,فرّان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-102.mp3
microwave (oven),,ميكْروأونْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-103.mp3
Just put it in the microwave for two minutes.,,غير ديرْها جوج دْقايْق فْ الميكْروأونْد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-104.mp3
to heat up,,سخّن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-105.mp3
"to microwave, heat up in the microwave",,سخّن فْ الميكْروأونْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-106.mp3
I heated up the soup in the microwave.,,سخّنْت الصّوبّة فْ الميكْروأونْد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-107.mp3
to cook,,طيّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-108.mp3
to make dinner,,طيّب العْشا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-109.mp3
"to cut, chop (up)",,قطّع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-110.mp3
to dice,,قطّع طْروفة صْغار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-111.mp3
to slice,,قطّع طْروفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-112.mp3
to cut in half,,قطّع فْ النُّصّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-113.mp3
to cook (on the stove),,طيّب )فوق الفورْنو(,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-114.mp3
to bake (bread),,عْجن )الخُبْز(,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-115.mp3
to boil,,سْلق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-116.mp3
to fry,,قْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-117.mp3
pot,,كاسْروْنة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-118.mp3
pan,,مقْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-119.mp3
"tray, casserole dish",,پْلاطو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-120.mp3
recipe,,وَصْفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-121.mp3
to follow a recipe,,تبّع الوَصْفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-122.mp3
cookbook,,كْتاب الطّبْخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-123.mp3
blender; mixer,,عصّارة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-124.mp3
toaster,,توْسْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-125.mp3
sink,,لڤابو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-126.mp3
faucet,,روبيني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-127.mp3
to do the dishes,,غْسل المّاعن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-128.mp3
dishwashing liquid,,معْجون الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-129.mp3
to make tea,,طيّب أتاي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-130.mp3
kettle,,بُقْراج كهْربائي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-131.mp3
to make coffee,,صيّب قهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-132.mp3
coffee maker,,مكينة دْيال القهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-133.mp3
garbage,,زْبل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-134.mp3
garbage can,,طارُّ دْيال الزّْبل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-135.mp3
garbage can,,پوبيْل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-136.mp3
to throw away,,لوح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-137.mp3
to take out the garbage,,لوح الزّْبل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-138.mp3
bedroom,,بيت النّْعاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-139.mp3
bed,,ناموسية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-140.mp3
"single bed, twin bed",,ناموسية صْغيْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-141.mp3
"double bed, queen bed, king bed",,ناموسية كْبيرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-142.mp3
mattress,,ماطْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-143.mp3
blanket,,مانْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-144.mp3
"duvet, quilt",,كوڤرْلي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-145.mp3
bedsheet,,غْطا دْيال النّاموسية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-146.mp3
"pillow, cushion",,مْخدّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-147.mp3
pillowcase,,غْطا دْيال المْخدّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-148.mp3
to make one's bed,,جْمع فْراشو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-149.mp3
sleep,,نْعاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-150.mp3
"to sleep, fall asleep, go to sleep, go to bed",,نْعس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-151.mp3
I only got four- or five-hours’ sleep last night.,,نْعسْت غا شي ربْعة وْلا خمْسة دْيال السّْويْع البارح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-152.mp3
What time did you go to bed?,,مْعاش مْشيتي تنْعس؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-153.mp3
asleep,,ناعس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-154.mp3
"sleepy, drowsy",,مِيِّت بِالنْعاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-155.mp3
to doze off,,دّاه النّْعاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-156.mp3
to take a nap,,دار قيْلولة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-157.mp3
"I was feeling sleepy, so I took a short nap.",,حسّيت بْراسي فِيّا النّْعاس، و أنا نْعس واحد الشّْوية.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-158.mp3
to dream,,حْلم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-159.mp3
a dream,,حلْمة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-160.mp3
a nightmare,,حلْمة خايْبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-161.mp3
to have a nightmare,,حْلم حلْمة خايْبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-162.mp3
to snore,,شْخر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-163.mp3
to talk in one’s sleep,,كيْهْدر و هُوَّ ناعس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-164.mp3
to sleepwalk,,كيْتْمشّى و هُوَّ ناعس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-165.mp3
"to be unable to get to sleep, have a restless night’s sleep",,ما نْعسْش البارح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-166.mp3
You don’t look like you slept well.,,بان لِيّا ما نْعسْتيش مزْيان.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-167.mp3
to have insomnia,,جاه الأرق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-168.mp3
to be a light sleeper,,نْعاسو خْفيف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-169.mp3
to be in a deep sleep,,غارق فْ النّْعاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-170.mp3
to be a deep sleeper,,نْعاسو ثْقيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-171.mp3
to stay up late,,سْهر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-172.mp3
to stay up all night,,سْهر اللّيل كامل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-173.mp3
"to wake (up), rouse",,فيّق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-174.mp3
My mom woke me up.,,فيْقاتْني ماما,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-175.mp3
A loud noise woke me up.,,فيّقْني الصّْداع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-176.mp3
to wake up,,فاق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-177.mp3
I woke up at six o’clock in the morning.,,فقْت مْع السّْتة دْيال الصّْباح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-178.mp3
"to get up, get out of bed",,ناض من الفْراش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-179.mp3
wardrobe,,مارِيّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-180.mp3
hanger,,علّاقة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-181.mp3
dresser,,كْوافّوز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-182.mp3
drawer,,مْجر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-183.mp3
bedside table,,كْوافّوز حْدى النّاموسية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-184.mp3
alarm clock,,راڤاي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-185.mp3
alarm clock,,لالرْم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-186.mp3
I set my alarm for six in the morning.,,عمّرْت لالرْم مْع السّْتة دْيال الصّْباح.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-187.mp3
bookcase,,مكْتبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-188.mp3
desk,,بيرو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-189.mp3
bathroom,,طْواليط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-190.mp3
bathtub,,بانْيو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-191.mp3
to take a bath,,غْسل فْ بانْيو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-192.mp3
shower,,دوش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-193.mp3
to take a shower,,دوّش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-194.mp3
"sponge, loofah",,لوفاه,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-195.mp3
"sponge, loofah",,ليفه,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-196.mp3
shampoo,,شُمْپْوان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-197.mp3
"to dry off, towel oneself off",,نشّف راسو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-198.mp3
towel,,فوْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-199.mp3
towel rack,,علّاقة دْيال الفوطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-200.mp3
hair dryer,,ساشْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-201.mp3
toilet,,طْواليط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-202.mp3
to flush the toilet,,وَرّك عْلى لاشاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-203.mp3
toilet paper,,پاپْيي جينيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-204.mp3
toilet paper,,پاپْيي طْواليط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-205.mp3
sink,,لاڤابو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-206.mp3
hot water,,الما سْخون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-207.mp3
cold water,,الما بارد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-208.mp3
(gas) water heater,,شّوڤو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-209.mp3
mirror,,مْرايَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-210.mp3
to brush one's teeth,,حكّ سْنانو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-211.mp3
toothbrush,,شيتة دْيال السّْنان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-212.mp3
toothpaste,,دونْتيفْريس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-213.mp3
dental floss,,خيْط السّْنان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-214.mp3
to floss one’s teeth,,حكّ سْنانو بالخيْط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-215.mp3
mouth wash,,بان بوش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-216.mp3
to gargle,,غرْغر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-217.mp3
to wash one's face,,غْسل وُجْهو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-218.mp3
(bar of) soap,,صابوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-219.mp3
to shave,,حسّن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-220.mp3
razor (blade),,رازْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-221.mp3
electric razor,,طونْدوز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-222.mp3
shaving cream,,رغْوة الحْسانة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-223.mp3
lawn,,الرّْبيع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-224.mp3
to mow the lawn,,قطّع الرّْبيع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-225.mp3
courtyard,,كور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-226.mp3
"garden, yard",,جرْدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-227.mp3
shovel,,بالة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-228.mp3
to dig,,حْفر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-229.mp3
(garden) hose,,تييّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-230.mp3
tools,,الدّوزان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-231.mp3
saw,,منْشار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-232.mp3
to saw,,قطّع بالمنْشار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-233.mp3
hammer,,مْطرْقة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-234.mp3
to hammer,,طرّق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-235.mp3
"nail, screw",,مسْمار (مْسامر),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-236.mp3
screwdriver,,تورْنوڤيس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-237.mp3
axe,,فاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-238.mp3
to chop wood,,قطّع العود,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-239.mp3
wrench (UK: spanner),,ساروت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav07-240.mp3
