english,transliteration,arabic,audioUrl
It’s sunny.,ilgáwwə múšmis.,الجوّ مُشْمِس.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-38.mp3
sun,šams [f.] (šumūs),شمْس (شُموس),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-39.mp3
The sun has come out.,iššámsə ʐáharit.,الشّمْس ظهرِت.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-40.mp3
The sun is shining.,iššámsə mušríʔa.,الشّمْس مُشْرِقة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-41.mp3
darkness,ɖálma,ضلْمة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-42.mp3
It’s dark.,iddúnya ɖálma.,الدُّنْيا ضلْمة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-43.mp3
cloud,saɧāba (súɧub),سحابة (سُحُب),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-44.mp3
It’s cloudy.; It’s overcast.,ilgáwwə mɣáyyim.,الجوّ مُغيِّم.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-45.mp3
rain,máʈar,مطر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-46.mp3
rain,máʈara,مطرة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-47.mp3
It is raining.; It’s rainy.,iddúnya bitmáʈʈar.,الدُّنْيا بِتْمطّر.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-48.mp3
It’s started to rain.,iddúnya bádaʔit timáʈʈar.,الدُّنْيا بدأِت تِمطّر.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-49.mp3
It’s stopped raining.,ilmáʈara wíʔfit.,المطْرة وِقْفِت.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-50.mp3
It is pouring.,iddúnya bitrúxx.,الدُّنْيا بِتْرُخّ.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-51.mp3
It is drizzling.,iddúnya bitnádda3.,الدُّنْيا بِتْندّع.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-52.mp3
rainbow,qōs (aqwās) qázaɧ,قوْس (أقْواس) قزح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-53.mp3
wind,rīɧ (riyāɧ),ريح (رِياح),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-54.mp3
It’s windy.,ilɧáwa gāmid.,الهَوا جامِد.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-55.mp3
to blow,habb [1g3],هبّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-56.mp3
"khamsin (hot, dusty southerly wind in the spring)",ilxamasīn,الخماسين,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-57.mp3
snow,talg,تلْج,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-58.mp3
It’s snowing.,iddúnya bitmáʈʈar talg.,الدُّنْيا بِتْمطّر تلْج.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-59.mp3
Does it snow where you’re from?,iddúnya bitmáʈʈar talgə 3andúkum?,الدُّنْيا بِتْمطّر تلْج عنْدُكُم؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-60.mp3
"Where I’m from, it snows a lot in the winter.",iddúnya bitmáʈʈar talgə ktīr fi -ššíta fi báladi.,الدُّنْيا بِتْمطّر تلْج كِتير في الشِّتا في بلدي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-61.mp3
hail,bard,برْد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-62.mp3
It’s hailing.,iddúnya bitmáʈʈar bard.,الدُّنْيا بِتْمطّر برْد.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-63.mp3
fog,ɖabāb,ضباب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-64.mp3
It’s foggy.,fī ɖabāb.,فيه ضباب.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-65.mp3
storm,3āȿífa (3awāȿif),عاصِفة (عَواصِف),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-66.mp3
There’s a windstorm.; It’s stormy.,ilgáwwə 3āȿif.,الجوّ عاصِف.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-67.mp3
There’s a rainstorm.,fī 3āȿífa mumʈíra.,فيه عاصِفة مُمْطِرة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-68.mp3
"sandstorm, dust storm",3āȿífa turabíyya,عاصِفة تُرابية,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-69.mp3
"hurricane, typhoon, cyclone",i3ȿār (a3aȿīr),إعْصار (أعاصير),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-70.mp3
tornado,i3ȿār qáma3i,إعْصار قمعي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-71.mp3
dust devil,zawbá3a (zawābi3),زَوْبعة (زَوابِع),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-72.mp3
the eye of the storm,márkaz ilʔi3ȿār,مرْكز الإعْصار,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-73.mp3
lightning,barʔ,برْق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-74.mp3
There was a flash of lightning.,kān fī barʔ.,كان فيه برْق.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-75.mp3
Lightning struck the tree.,ilbárʔə ɖárab iššágara.,البرْق ضرب الشّجرة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-76.mp3
thunder,ra3d,رعْد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-77.mp3
The thunder woke me up last night.,ȿōt irrá3də ȿaɧɧāni -mbāriɧ bi-llēl.,صوْت الرّعْد صحّاني إمْبارِح بِاللّيْل.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-78.mp3
weather forecast,tawaqqa3āt ilgáww,تَوَقّعات الجوّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-79.mp3
What’s the forecast for tomorrow?,búkra tawaqqa3āt ilgáwwə ʔē?,بُكْره تَوَقّعات الجوّ أيْه؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-80.mp3
What’s the forecast for tomorrow?,ʔaxbār ilgáwwə ʔē búkra?,أخْبار الجوّ أيْه بُكْره؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-81.mp3
Do you think it’s going to rain?,tiftíkir iddúnya hatmáʈʈar?,تِفْتِكِر الدُّنْيا هتْمطّر؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-82.mp3
It looks like (it’s going to) rain.,iddúnya šakláha hatmáʈʈar.,الدُّنْيا شكْلها هتْمطّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-83.mp3
We’re expecting a storm.,ʔíɧna mutawaqqa3īn 3āȿífa.,إحْنا مُتَوقّعين عاصِفة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-84.mp3
climate,munāx,مُناخ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-85.mp3
"arid, dry",gaff,جافّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-86.mp3
Cairo has a very arid climate.,gaww ilqāhíra gaffə gíddan.,جوّ القاهرة جافّ جِدّاً.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-87.mp3
humid,ráʈib,رطِب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-88.mp3
tropical,istiwāʔi,اِسْتِوائي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-89.mp3
The weather is quite changeable.,ilgáwwə byitɣáyyar ʔáwi.,الجوّ بْيِتْغيّر أَوي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-90.mp3
drought,qaɧʈ,قحْط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-91.mp3
drought,gafāf,جفاف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-92.mp3
flood,fayaɖān,فَيَضان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav43-93.mp3
