english,transliteration,arabic,audioUrl
hunger,gū3,جوع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-25.mp3
thirsty,3aʈšān,عطْشان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-26.mp3
I'm so thirsty. Could I have some water?,ʔána 3aʈšān ʔáwi. múmkin tiddīni šwáyyit máyya?,أنا عطْشان أوي.  مُمْكِن تِدّيني شُوَيِّةْ ميّة؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-27.mp3
to become thirsty,3íʈiš [1s4],عِطِش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-28.mp3
thirst,3áʈaš,عطش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-29.mp3
"full, satiated",šab3ān,شبْعان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-30.mp3
to become full,šíbi3 [1s4],شِبِع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-31.mp3
"Thanks, I’m full.","šúkran, ʔána šbí3t.",شُكْراً، أنا شْبِعْت.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-32.mp3
to taste,dāʔ [1h1],داق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-33.mp3
Taste the soup. Does it need salt?,dūʔ iššúrba. 3áyza milɧ?,دوق الشّورْبة.  عايْزة مِلْح؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-34.mp3
"delicious, tasty",lazīz (luzāz),لذيذ (لُذاذ),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-35.mp3
taste,ʈa3m,طعْم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-36.mp3
I don’t like how it tastes.,miš 3agíbni ʈá3mu.,مِش عاجِبْني طعْمُه.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-37.mp3
The milk tastes funny.,ʈa3m illában ɣarīb.,طعم اللّبن غريب.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-38.mp3
to go bad,bāʐ [1h1],باظ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-39.mp3
The milk has gone bad.,illában bāʐ.,اللّبن باظ.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-40.mp3
expiration date,tarīx intihāʔ iȿȿalaɧíyya,تاريخ اِنْتِهاء الصّلاحية,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-41.mp3
The milk is past its expiration date.,illában tarīxu xíliȿ.,اللّبن تاريخُه خِلِص.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-42.mp3
to rot,3áffin [2s1],عفِّن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-43.mp3
fresh,ʈāza [invar.],طازة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-44.mp3
stale,bāyit,بايِت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-45.mp3
bland,xafīf,خفيف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-46.mp3
salty,māliɧ,مالِح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-47.mp3
How does the soup taste? - It’s a little salty.,ʔē ráʔyak fi -ššúrba? - málɧa šwáyya.,أيْه رأْيَك في الشّورْبة؟ - مالْحة شُوَيَّة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-48.mp3
sweet,ɧilw,حِلْو,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-49.mp3
sweet,misákkar,مِسكّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-50.mp3
sour,míziz,مِزِز,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-51.mp3
bitter,murr,مُرّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-52.mp3
spicy,ɧarrāʔ,حرّاق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-53.mp3
I don’t like spicy food.,ma-baɧíbbiš ilʔákl ilɧarrāʔ.,مبحِبِّش الأكْل الحرّاق.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-54.mp3
pungent,ɧāmi,حامي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-55.mp3
"healthy, healthful",ȿíɧɧi,صِحّي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-56.mp3
"healthy, healthful",mufīd,مُفيد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-57.mp3
good for you,mufīd li-ȿiɧɧítak,مُفيد لِصِحِّتك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-58.mp3
unhealthy,muɖírr,مُضِّر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-59.mp3
unhealthy,miš ȿíɧɧi,مِش صِحّي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-60.mp3
bad for you,muɖírr li-ȿiɧɧítak,مُضِرّ لِصِحِّتك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-61.mp3
Potato chips are really bad for you.,iššíbsi muɖírrə ʔáwi.,الشّيبْسي مُضِرّ أَوي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-62.mp3
meal,wágba,وَجْبة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-63.mp3
breakfast,fiʈār,فِطار,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-64.mp3
to have breakfast,fíʈir [1s4],فِطِر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-65.mp3
lunch,ɣáda,غدا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-66.mp3
to have lunch,itɣádda [5d],اِتْغدّى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-67.mp3
dinner,3áša,عشا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-68.mp3
to have dinner,it3ášša [5d],اِتْعشّى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-69.mp3
a snack,wágba xafīfa,وَجْبة خفيفة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-70.mp3
a snack,taȿbīra,تصْبيرة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-71.mp3
a snack,ʔazʔáza,قزْقزة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-72.mp3
a snack,[snack],سْناك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-73.mp3
to have a snack,ʔázʔaz [11s2],قزْقز,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-74.mp3
to have a snack,xad [i3] taȿbīra,خد تصْبيرة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-75.mp3
"If I feel hungry, I just have a small snack.","lámma -ɧiss ʔínni ga3ān, baʔázʔaz ʔayyə ɧāga xafīfa.",لمّا أحِسّ إنّي جعان، بقزْقز أيّ حاجة خفيفة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-76.mp3
water,máyya,ميّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-77.mp3
ice,talg,تلْج,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-78.mp3
"Can I have a glass of water, please?","múmkin kubbāyit máyya, law samáɧt?",مُمْكِن كوبّايِةْ ميّة لَوْ سمحْت؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-79.mp3
mineral water,máyya ma3daníyya,ميّة معْدنية,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-80.mp3
juice,3aȿīr,عصير,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-81.mp3
orange juice,3aȿīr burtuʔān,عصير بُرْتُقان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-82.mp3
"soda, carbonated drink",mašrūb ɣāzi,مشْروب غازي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-83.mp3
cola,kōla,كوْلا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-84.mp3
Would you like some cola?,tiɧíbbə tāxud šuwáyyit kōla?,تِحِبّ تاخُد شُوَيِّةْ كوْلا؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-85.mp3
Pepsi,[Pepsi],پيْپْسى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-86.mp3
Diet Pepsi,[Pepsi] dāyit,پيْپْسي دايِت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-87.mp3
"Coke, Coca Cola",kōka kōla,كوْكا كوْلا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-88.mp3
Diet Coke,kōka kōla dāyit,كوْكا كوْلا دايِت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-89.mp3
can (n.),3ílba (3ílab),عِلْبة (عِلب),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-90.mp3
can (n.),kān,كان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-91.mp3
can (n.),kanzāya,كنْزايَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-92.mp3
There’s a can of cola in the fridge.,fī kān [Pepsi] fi -ttalāga.,فيه كان پيْپْسي في التّلاجة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-93.mp3
bottle,izāza (azāyiz),إزازة (أزايِز),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-94.mp3
glass,kubbāya,كوبّايَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-95.mp3
cup,fingāl (fanagīl),فِنْجال (فناجيل),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-96.mp3
mug,kubbāya [mug],كوبّايَة مج,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-97.mp3
coffee,ʔáhwa,قهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-98.mp3
espresso,[espresso],إسْپْرْيْسو,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-99.mp3
Turkish coffee,ʔáhwa túrki,قهْوَة تُرْكي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-100.mp3
Turkish coffee,ʔáhwa 3árabi,قهْوَة عربي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-101.mp3
How would you like your (Turkish) coffee?,tiɧíbbə ʔahwítak ʔē?,تِحِبّ قهْوِتك أيْه؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-102.mp3
without sugar (coffee),sāda,سادة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-103.mp3
with little sugar (coffee),3ála -rrīɧa,على الرّيحة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-104.mp3
medium-sweet (coffee),maʐbūʈ,مظْبوط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-105.mp3
sweet (coffee),súkkar ziyāda,سُكّر زِيادة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-106.mp3
coffee beans,bunn  [coll.],بُنّ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-107.mp3
coffee beans,ɧubūb ʔáhwa [pl.],حُبوب قهْوَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-108.mp3
instant coffee,ʔáhwa fawríyya,قهْوَة فَوْرية,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-109.mp3
tea,šāy,شايْ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-110.mp3
alcohol,kuɧūl,كُحول,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-111.mp3
beer,bīra,بيرة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-112.mp3
wine,nibīt,نِبيت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-113.mp3
wine,xamr [coll.],خمْر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-114.mp3
red wine,nibīt ʔáɧmar,نِبيت أحْمر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-115.mp3
white wine,nibīt ʔábyaɖ,نِبيت أبْيَض,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-116.mp3
liquor,xamr [coll.],خمْر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-117.mp3
drunk,sakrān,سكْران,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-118.mp3
drunk,šārib,شارِب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-119.mp3
to get drunk,síkir [1s4],سِكِر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-120.mp3
tipsy,sakrān šuwáyya,سكْران شُوَيَّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-121.mp3
to drink and drive,sāʔ [1h1] wi húwwa sakrān,ساق و هُوَّ سكْران,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-122.mp3
Cheers!,bi-ȿiɧɧítak,بِصِحِّتك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-123.mp3
dairy products,muntagāt ilʔalbān [coll.],مُنْتجات الألْبان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-124.mp3
milk,lában,لبن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-125.mp3
yogurt,zabādi,زبادي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-126.mp3
butter,zíbda,زِبْدة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-127.mp3
Egyptian ghee (made from water buffalo milk),sámna báladi,سمْنة بلدي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-128.mp3
ice cream,ʔāys krīm,آيْس كْريم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-129.mp3
Eat your ice cream before it melts.,kul ilʔāys krīm bitā3ak ʔablə ma ydūb.,كُلّ الآيس كْريم بِتاعك قبْل ما يْدوب.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-130.mp3
cream,ʔíšʈa,قِشْطة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-131.mp3
cream,krīma,كْريمة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-132.mp3
margarine,samnə nabāti,سمْن نباتي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-133.mp3
cheese,gíbna (gíban),جِبْنة (جِبن),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-134.mp3
Areesh cheese (similar to cottage cheese or Ricotta),gíbna ʔarīš,جِبْنة قريش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-135.mp3
"Cheddar cheese (semi-hard, sharp, yellow cheese)",gíbna šēdar,جِبْنة شيْدر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-136.mp3
"Domiati cheese (soft, white, salty cheese)",gíbna dumyāʈi,جِبْنة دُمْياطي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-137.mp3
"Domiati cheese (soft, white, salty cheese)",gíbna bēɖa,جِبْنة بيْضا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-138.mp3
"Halloumi cheese (semi-hard, unripened cheese made from goat milk)",gíbna ɧallūm,جِبْنة حلّوم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-139.mp3
Istanbuli cheese (feta cheese),gíbna -sʈanbūli,جِبْنة إسْطنْبولي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-140.mp3
"Romy cheese (a sharp, pungent, hard cheese)",gíbna rūmi,جِبْنة رومي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-141.mp3
"junk food, fast food",ʔaklə sarī3,أكْل سريع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-142.mp3
pizza,pítsa,پيتْزا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-143.mp3
hamburger,hambúrgur,همْبُرْجُر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-144.mp3
chewing gum,libān [coll.],لِبان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-145.mp3
to chew gum,máɖaɣ [1s3] libāna,مضغ لِبانة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-146.mp3
chocolate,šukulāta,شوكولاتة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-147.mp3
Dark chocolate is better for you than milk chocolate.,iššukulāta -lɣámʔa ʔaɧsánlak min iššukulāta bi-llában.,الشّوكولاتة الغامْقة أحْسنْلك مِن الشّوكولاتة بِاللبن.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-148.mp3
potato chips (UK: crisps),šíbsi,شيبْسي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-149.mp3
"pastries, sweets",ɧalawiyyāt [pl.],حَلَويات,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-150.mp3
candy (UK: sweets),bimbōni [coll.],بِنْبوْنى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-151.mp3
cotton candy,ɣazl ilbanāt,غزْل البنات,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-152.mp3
cookie,[cookies],كوكيز,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-153.mp3
"wafer, cracker, cookie UK: biscuit)",bask(a)wīt,بسْكَويت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-154.mp3
cake,kēka,كيْكة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-155.mp3
pie,fiʈīra,فِطيرة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-156.mp3
baklava (syrupy layers of phyllo pastry),baʔlāwa,بقْلاوَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-157.mp3
basboosa (syrupy semolina cake),basbūsa,بسْبوسة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-158.mp3
fateer meshaltet (layered pastry),faʈīr mišáltit,فطير مِشلْتِت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-159.mp3
kahk (shortbread stuffed with dates and nuts),kaɧk,كحْك,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-160.mp3
kunafeh (syrupy fried cheese pastry),kunāfa,كُنافة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-161.mp3
luqmat al-qadi (syrupy deep-fried dough balls),lúʔmit ilʔāɖi,لُقْمِةْ القاضي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-162.mp3
om ali (a very popular sweet bread pudding),ummə 3áli,أُمّ علي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-163.mp3
qatayef (sweet dumpling with nuts and cream),ʔaʈāyif,قطايِف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-164.mp3
rice pudding,ruzzə b-lában,رُزّ بِلبن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-165.mp3
vegetable,xuɖār (xaɖrawāt),خُضار (خضْرَوات),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-166.mp3
asparagus,hilyōn [coll.],هِلْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-167.mp3
"bean, green bean",faȿúlya [coll.],فاصولْيا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-168.mp3
beet(root),bángar [coll.],بنْجر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-169.mp3
"broad bean, fava bean",fūl [coll.],فول,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-170.mp3
broccoli,brōkuli,بْروكُلي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-171.mp3
cabbage,kurúmb [coll.],كُرُنْب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-172.mp3
"capsicum, sweet pepper, bell pepper",fílfil rūmi [coll.],فِلْفِل رومي,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-173.mp3
carrot,gázar [coll.],جزر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-174.mp3
cauliflower,ʔarnabīʈ [coll.],قرْنبيط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-175.mp3
celery,karáfs,كرفْس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-176.mp3
chickpea,ɧúmmuȿ [coll.],حُمُّص,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-177.mp3
chili pepper,fílfil ɧarrāʔ [coll.],فِلْفِل حرّاق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-178.mp3
cucumber,xiyār [coll.],خِيار,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-179.mp3
eggplant (UK: aubergine),bitingān [coll.],بِتِنْجان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-180.mp3
garlic,tūm [coll.],توم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-181.mp3
green onion,báȿal ʔáxɖar [coll.],بصل أخْضر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-182.mp3
mushroom,māšrum,مشْروم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-183.mp3
mushroom,3iššə ɣurāb [coll.],عيشّ غُراب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-184.mp3
okra,bámya,بامْيَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-185.mp3
olive,zatūn [coll.],زتون,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-186.mp3
onion,báȿal [coll.],بصل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-187.mp3
pea,bisílla [coll.],بِسِلّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-188.mp3
potato,baʈāʈis [coll.],بطاطِس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-189.mp3
radish,figl [coll.],فِجْل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-190.mp3
spinach,sabānix,سبانِخ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-191.mp3
sweet potato,baʈāʈa [coll.],بطاطا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-192.mp3
tomato,ʈamāʈim [coll.],طماطم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-193.mp3
tomato,ʔūʈa [coll.],قوطة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-194.mp3
turnip,lift [coll.],لِفْت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-195.mp3
zucchini (UK: courgette),kōsa [coll.],كوْسة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-196.mp3
salad,sálaʈa,سلطة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-197.mp3
salad dressing,ȿōȿ sálaʈa,صوْص سلطة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-198.mp3
salad dressing,tatbīlit sálaʈa,تتْبيلِةْ سلطة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-199.mp3
Caesar salad,sálaʈa sīzar,سلطة سيزر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-200.mp3
chickpea salad,sálaʈit ɧúmmuȿ,سلطِةْ حُمُّص,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-201.mp3
green salad,sálaʈa xáɖra,سلطة خضْرا,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-202.mp3
potato salad,sálaʈit baʈāʈis,سلطِةْ بطاطِس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-203.mp3
tahini salad,sálaʈit ʈiɧīna,سلطِةْ طِحينة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-204.mp3
fruit,fákha (fawākih),فاكْهة (فَواكِهْ),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-205.mp3
apple,tuffāɧ [coll.],تُفّاح,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav08-206.mp3
