bathroom,حمّام,Hammaam,حمّام,Hammaam
bathrooms,حمّامات,Hammaamaat,حمّامات,Hammaamaat
bathtub,حوض,HooD,حوض,HooD
bathtubs,احواض الاستحمام,aHwaaD al-istiHmaam,احواض الاستحمام,aHwaaD al-istiHmaam
shower,دوش,duuš,دوش,duuš
showers,دوشات,duušaat,دوشات,duušaat
toilet paper,مرق تواليت,waraq tuwalitt,مرق تواليت,wara' tuwalitt
sink,مغسلة,maġsala,مغسلة,maġsala
sinks,مغاسل,maġaasil,مغاسل,maġaasil
faucet, tap,صنبور,Sunbuur,صنبور,Sunbuur
faucet, taps,صنابير,Sanaabiir,صنابير,Sanaabiir
mat,ممسحة,mimsaHa,ممسحة,mimsaHa
mats,مماسح الاقدام,mamaasiH al-aqdaam,مماسح الاقدام,mamaasiH al-aqdaam
towel,منشفة,minšafa,منشفة,minšafa
towels,مناشف,manaašif,مناشف,manaašif
(larger) towel,بشكير,baškiir,بشكير,baškiir
(larger) towels,بشاكير,bašaakiir,بشاكير,bašaakiir
soap,صابون,Sabuun,صابون,Sabuun
soaps,صابونات,Sabuunaat,صابونات,Sabuunaat
shampoo,شامبو,šaambuu,شامبو,šaambuu
sponge,لوفة,luufa,لوفة,luufa
toothbrush,فرشاة اسنان,furšaat asnaan,فرشة السنان,furšit is-sinaan
toothpaste,معجون اسنان,ma3juun asnaan,معجون السنان,ma3guun is-sinaan
razor,شفرة,šafra,شفرة,šafra
razors,شفرات حلاقة,šafaraat Hilaaqa,شفرات حلاقة,šafaraat Hilaaqa
shaving cream,صابون حلاقة,Sabuun Hilaaqa,صابون حلاقة,Sabuun Hilaa'a
washing machine,غسّالة,ġassaala,غسّالة,ġassaala
washing machines,غسّالات,ġassaalaat,غسّالات,ġassaalaat
iron,مكواة,mikwaah,مكواة,mikwaah
irons,مكاوٍ,makaawin,مكاوٍ,makaawin
makeup,ماكياج,maakiyaaž,ماكياج,makyaaž
powder,بودرة,buudra,بودرة,buudra
eyeshadow,ظلّ,Zill,كحل,kuHl
dining room,غرفة طعام,ġurfat Ta3aam,أوضة سفرة,ooDit sufra
dining table,مائدة,maa'ida,سفرة,sufra
dish,طبق,Tabaq,طبق,Tabaq
dishs,أطباق,aTbaaq,أطباق,aTbaaq
bowl,زبدية,zabdiya,زبدية,zabdiya
bowls,زبادي,zabaadiy,زبادي,zabaadiy
fork,شوكة,šooka,شوكة,šooka
forks,شوك,šuwak,شوك,šuwak
spoon,ملعقة,mil3aqa,ملعقة,mil3aqa
spoons,ملاعق,malaa3iq,ملاعق,malaa3iq
knife,سكّين,sikkiin,سكّين,sikkiin
knifes,سكاكين,sakaakiin,سكاكين,sakaakiin
cup, glass,كوب,kuub,كوب,kuub
cup, glasss,اكواب,akwaab,اكواب,akwaab
coffee cup,فنجان,finjaan,فنجان,finjaan
coffee cups,فناجين,fanaajiin,فناجين,fanaajiin
straw,شفّاطة,šaffaaTa,شفّاطة,šaffaaTa
straws,شفّاطاتّ,šaffaaTaat,شفّاطاتّ,šaffaaTaat
jug,إبريق,ibriiq,إبريق,ibriiq
jugs,اباريق,abaariiq,اباريق,abaariiq
bottle,زجاجة,zujaaja,زجاجة,zujaaja
bottles,زجاجات,zujaajaat,زجاجات,zujaajaat
can,علبة,3ulba,علبة,3ulba
cans,علب,3ulab,علب,3ulab
(paper) napkin,منديل,mandiil,منديل,mandiil
(paper) napkins,مناديل ورق,manaadiil waraq,مناديل ورق,manaadiil waraq
toothpick,عود أسنان,3uud asnaan,سلكّة سنان,salekkit sinaan
kitchen,مطبخ,maTbax,مطبخ,maTbax
kitchens,مطابخ,maTaabix,مطابخ,maTaabix
dishwasher,غسّالة صحون,ġassaalat SuHuun,غسّالة صحون,ġassaalat SuHuun
fridge,ثلاجة,tallaaja,ثلاجة,tallaaja
fridges,ثلاجات,tallaajaat,ثلاجات,tallaajaat
oven,فرن,furn,فرن,furn
ovens,افران,afraan,افران,afraan
stove,موقد,mawqid,موقد,mawqid
stoves,مواقد,mawaaqid,مواقد,mawaaqid
flame (used in Egypt to refer to stove burners),شعلة,šu3la,شعلة,šu3la
flame (used in Egypt to refer to stove burners)s,شعلات,šu3alaat,شعلات,šu3alaat
matches,ثقاب,tiqaab,كبريت,kabriit
pot,قدرة,qidra,قدرة,qidra
pots,قدور,quduur,قدور,quduur
frying pan,قلاية,qallaaya,قلاية,'allaaya
mixer/blender,خلاط,xallaaT,خلاط,xallaaT
mixer/blenders,خلاطات,xallaaTaat,خلاطات,xallaaTaat
strainer,مصفاة,miSfaah,مصفاة,miSfaah
strainers,مصاف,maSaafin,مصاف,maSaafin
tool,أداة,adaah,أداة,adaah
tools,أدوات,adawaat,أدوات,adawaat
hammer,مطرقة,miTraqa,مطرقة,miTraqa
hammers,مطارق,maTaariq,مطارق,maTaariq
nail,مسمار,mismaar,مسمار,mismaar
nails,مسامير,masaamiir,مسامير,masaamiir
screw,برغي,burġi,برغي,burġi
screws,براغي,baraaġi,براغي,baraaġi
pliers,زردية,zaradiyya,زردية,zaradiyya
plierss,كمّاشات,kammaašaat,كمّاشات,kammaašaat
screwdriver,مفك,mifakk,مفك,mifakk
screwdrivers,مفكات,mifakkaat,مفكات,mifakkaat
spanner, wrench,مفتاح,miftaaH,مفتاح,miftaaH
spanner, wrenchs,مفاتيح,mafaatiiH,مفاتيح,mafaatiiH
saw,منشار,minšaar,منشار,minšaar
saws,مناشير,manaašiir,مناشير,manaašiir
pump,طلمبة,Tulumba,طلمبة,Tulumba
pumps,طلمبات,Tulumbaat,طلمبات,Tulumbaat
paint,دهان,dihaan,دهان,dihaan
paints,دهانات,dihaanaat,دهانات,dihaanaat
glue (heavy-duty),غراء,ġiraa',غراء,ġira
glue,صمغ,Samġ,سمغ,samġ
tape,شريط لصق,šariiT laSq,شريط لصق,širiiT laS'
ladder,سلّم,sullam,سلّم,sullam
ladders,سلالم,salaalim,سلالم,salaalim
metal,معدن,ma3din,معدن,ma3din
metals,معادن,ma3aadin,معادن,ma3aadin
material, substance,مادة,maadda,مادة,maadda
material, substances,مواد,mawaadd,مواد,mawaadd
copper, brass,نحاس,nuHaas,نحاس,niHaas
iron,حديد,Hadiid,حديد,Hadiid
steel,صلب,Sulb,صلب,Solb
marble,رخام,ruxaam,رخام,ruxaam
to turn on (a light, etc.), to light (a match, etc.),ولّع - يولّع ,walla3 - yiwalla3 ,ولّع - يولّع ,walla3 - yiwalla3 
to turn off, extinguish, put out (a light, fire, cigarette, radio, etc.),طفى - يطفي ,Tafa - yiTfi ,طفى - يطفي ,Tafa - yiTfi 
