lizards,سحال,saHaalin,سحال,saHaalin
frog,ضفدع,Difdi3,ضفدع,Difdi3
frogs,ضفادع,Dafaadi3,ضفادع,Dafaadi3
crocodile,تمساح,timsaaH,تمساح,timsaaH
crocodiles,تماسيح,tamaasiiH,تماسيح,tamaasiiH
snail,حلزون,Halazuun,حلزون,Halazuun
snails,حلزونات,Halazuunaat,حلزونات,Halazuunaat
lion,أسد,asad,أسد,asad
lions,اسود,usuud,اسود,usuud
hippopotamus,فرس,faras,فرس,faras
hippopotamuss,افراس النهر,afraas an-nahar,افراس النهر,afraas an-nahar
giraffe,زرافة,zaraafa,زرافة,zaraafa
giraffes,زرافات,zaraafaat,زرافات,zaraafaat
zebra,حمار وحشي,Himaar waHši,حمار وحشي,Homaar waHši
kangaroo,كنغر,kanġar,كنجر,kongor
hyena,ضبع,Dab3,ضبع,Dab3
hyenas,ضباع,Dibaa3,ضباع,Dibaa3
panther, cheetah,فهد,fahd,فهد,fahd
panther, cheetahs,فهود,fuhuud,فهود,fuhuud
wolf,ذئب,di'b,ذئب,di'b
wolfs,ذئاب,di'aab,ذئاب,di'aab
bear,دبّ,dubb,دبّ,dubb
bears,دببة,dibaba,دببة,dibaba
tiger,نمر,namir,نمر,namir
tigers,نمور,numuur,نمور,numuur
elephant,فيل,fiil,فيل,fiil
elephants,فيلة,fiyala,فيلة,fiyala
monkey,قرد,qird,قرد,qird
monkeys,قرود,quruud,قرود,quruud
bat,خفاش,xuffaaš,خفاش,xuffaaš
bats,خفافيش,xafaafiiš,خفافيش,xafaafiiš
squirrel,سنجاب,sinjaab,سنجاب,singaab
fox,ثعلب,ta3lab,ثعلب,ta3lab
foxs,ثعالب,ta3aalib,ثعالب,ta3aalib
deer, gazelle,غزال,ġazaal,غزال,ġazaal
deer, gazelles,غزلة,ġizla,غزلة,ġizla
fish,سمك,samak,سمك,samak
fishs,أسماك,asmaak,أسماك,asmaak
whale,حوت,Huut,حوت,Huut
whales,حيتان,Hiitaan,حيتان,Hiitaan
shark,قرش,qirš,سمك القرش,samak il-'irš
dolphin,دخس,duxas,دخس,duxas
dolphins,درافيل,darafiil,درافيل,darafiil
octopus,أخطبوط,uxTubuuT,أخطبوط,uxTubuuT
octopuss,اخطبوطات,uxTubuuTaat,اخطبوطات,uxTubuuTaat
squid,حبّار,Habbaar,توتيا,tutya
swordfish,أبو سيف,abu seif,أبو سيف,abu seif
shrimp,روبيان,ruubiyaan,جمبري,gambari
lobster,سرطان بحري,saraTaan baHri,استاكوزا,istakooza
crab,سرطان,saraTaan,سرطان,saraTaan
crabs,سرطانات,saraTaanaat,سرطانات,saraTaanaat
walrus,فظّ,faZZ,فظّ,faZZ
walruss,أفظاظ,afZaaZ,أفظاظ,afZaaZ
salmon,سالمون,salamuun,سالمون,salamun
catfish,قرموط,qarmuuT,قرموط,qarmuuT
catfishs,قراميط,qaraamiiT,قراميط,qaraamiiT
tuna,تنّ,tunn,تونا,tuuna
oysters, clams,محار,maHaar,جندوفلي,gandofli
insect,حشرة,Hašara,حشرة,Hašara
insects,حشرات,Hašaraat,حشرات,Hašaraat
cockroach,صرصور,SurSuur,صرصور,SurSuur
cockroachs,صراصير,SaraSiir,صراصير,SaraSiir
flea,برغوث,burġuut,برغوث,burġuut
fleas,براغيث,baraaġiit,براغيث,baraaġiit
beetle,خنفساء,xunfusaa',خنفساء,xunfusaa'
beetles,خنافس,xanaafis,خنافس,xanaafis
wasp,دبّور,dabbuur,دبّور,dabbuur
wasps,دبابير,dabaabiir,دبابير,dabaabiir
spider,عنكبوت,3ankabuut,عنكبوت,3ankabuut
spiders,عناكب,3anaakib,عناكب,3anaakib
scorpion,عقربة,3aqraba,عقربة,3aqraba
scorpions,عقارب,3aqaarib,عقارب,3aqaarib
tail,ذيل,deil,ذيل,deil
tails,ذيول,duyuul,ذيول,duyuul
hoof,حافر,Haafir,حافر,Haafir
hoofs,حوافر,Hawaafir,حوافر,Hawaafir
claw,مخلب,maxlab,مخلب,maxlab
claws,مخالب,maxaalib,مخالب,maxaalib
fur,فروة,farwa,فروة,farwa
furs,فراوي,faraawi,فراوي,faraawi
beak,منقار,minqaar,منقار,minqaar
beaks,مناقير,manaaqiir,مناقير,manaaqiir
wing,جناح,jinaaH,جناح,jinaaH
wings,اجنحة,ajniHa,اجنحة,ajniHa
fin,زعنفة,za3nifa,زعنفة,za3nifa
fins,زعانف,za3aanif,زعانف,za3aanif
