diamonds,ديناري,diinaari,سمبكسة,diinaari
clubs,سباتي,sbaati,وردة,sbaati
hearts,كبة,kubba,قلب,kubba
ace,آص,aaS,أيس,aaS
king,ملك,malik,شايب,malik
queen,ملكة,malika,بنت,malika
jack,ولد,walad,ولد,walad
joker,جوكر,žookir,جوكر,žookir
 cheat,غشاش,ġaššaaš,غشاش,ġaššaaš
to stay up late,سهر - يسهر ,sihir - yishar ,سهر - يسهر ,sihir - yishar 
to frequent ,اتردد - يتردد ,itraddad - yitraddid ,اتردد - يتردد ,itraddad - yitraddid 
to pass the time,اتسلى - يتسلى ,itsalla - yitsalla ,اتسلى - يتسلى ,itsalla - yitsalla 
to go for a stroll or outing,اتفسح - يتفسح,itfassaH - yitfassaH,اتفسح - يتفسح,itfassaH - yitfassaH
 joke,نكتة,nukta,نكتة,nukta
 jokes,نكت,nukat,نكت,nukat
to keep  company,ونس - يونس ,winnis - yiwannis ,ونس - يونس ,winnis - yiwannis 
to become cheerful/happy,فرفش - يفرش ,farfiš - yifarfiš ,فرفش - يفرش ,farfiš - yifarfiš 
to relax,ارتاح - يرتاح,irtaaH - yirtaaH,ارتاح - يرتاح,irtaaH - yirtaaH
together,سواء,sawaa',سواء,sawaa'
together,معا,ma3an,مع بعض,ma3an
appointment,موعد,maw3id,موعد,maw3id
appointments,مواعيد,mawaa3iid,مواعيد,mawa3iid
party,حفلة,Hafla,حفلة,Hafla
parties,حفلات,Hafalaat,حفلات,Hafalaat
costume party,حفلة تنكرية,Hafla tanakkuriyya,حفلة تنكرية,Hafla tanakkuriyya
mask,قناع,qinaa3,قناع,'inaa3
masks,أقنعة,aqni3a,أقنعة,aqni3a
friend,صديق,Sadiiq,صاحب,SaaHib
friends,أصدقاء,aSdiqaa',أصحاب,aSHaab
gift,هدية,hadiyya,هدية,hidiyya
gifts,هدايا,hadaaya,هدايا,hadaaya
a  occassion,مناسبة,munaasaba,مناسبة,munasba
a  occassions,مناسبات خاصة,munaasabaat ,مناسبات خاصة,munasbaat 
drunk,سكران,sakraan,سكران,sakraan
a drunk,سكير,sikkiir,سكري,sukari
a drunks,سكرية,sukariyya,سكرية,sukariyya
drunk,,masTuul,مسطول,masTuul
drunks,مساطيل,masaTiil,مساطيل,masaTiil
a gambler,مقامر,muqaamir,قمرتي,'omarti
a gamblers,قمرتية,'omartiyya,قمرتية,'omartiyya
 exercise,تمرين,tamriin,تمرين,tamriin
 exercises,تمارين,tamaariin,تمارين,tamaariin
exercise,تمارين رياضية,tamaariin riyaaDiyya,تمارين رياضية,tamaariin riyaaDiyya
warm-up,تسخين,tasxiin,تسخين,tasxiin
competition,منافسة,munaafasa,منافسة,munaafasa
race,مسابقة,musaabaqa,مسابقة,musaabaqa
lap ,لفة,laffa,لفة,laffa
lap s,لفات,laffaat,لفات,laffaat
championship,بطولة,buTuula,بطولة,buTuula
champion,بطل,baTal,بطل,baTal
champions,أبطال,abTaal,أبطال,abTaal
point,نقطة,nuqTa,نقطة,no'Ta
points,نقاط,nuqaaT,نقاط,no'aT
