peak,قمة,qimma,قمة,qimma
peaks,قمم,qimam,قمم,qimam
Mt. Sinai,جبل موسى,jabal muusa,جبل موسى,gabal muusa
mountain range,سلسلة جبلية,silsila jabaliyya,سلسلة جبلية,silsila gabaliyya
hill,تلّ,tall,تلّ,tall
hills,تلال,tilaal,تلال,tilaal
valley,وادي,waadi,وادي,waadi
valleys,وديان,widyaan,وديان,widyaan
desert,صحراء,SaHraa',صحراء,SaHraa'
deserts,صحارى,SaHaaraa,صحارى,SaHaaraa
jungle, forest,غابة,ġaaba,غابة,ġaaba
jungle, forests,غابات,ġaabaat,غابات,ġaabaat
field,حقل,Haql,حقل,Haql
fields,حقول,Huquul,حقول,Huquul
plain,سهل,sahl,سهل,sahl
plains,سهول,suhuul,سهول,suhuul
depression,منخفض,munxafaD,منخفض,munxafaD
depressions,منخفضات,munxafaDaat,منخفضات,munxafaDaat
cave,مغارة,maġaara,مغارة,maġaara
caves,مغارات,maġaaraat,مغارات,maġaaraat
oasis,واحة,waaHa,واحة,waaHa
oasiss,واحات,waaHaat,واحات,waaHaat
well,بئر,bi'r,بئر,bi'r
wells,آبار | بئار,aabaar | bi'aar,آبار | بئار,aabaar | bi'aar
bush,دغل,daġal,دغل,daġal
bushs,أدغال,adġaal,أدغال,adġaal
tree,شجرة,šajara,شجرة,šajara
trees,أشجار,ašjaar,أشجار,ašjaar
leaf; petal,ورق,waraq,ورق,waraq
leaf; petals,أوراق,awraaq,أوراق,awraaq
branch,فرع,far3,فرع,far3
branchs,فروع,furuu3,فروع,furuu3
root,جذر,jadr,جذر,jadr
roots,جذور,juduur,جذور,juduur
wood,خشب,xašab,خشب,xašab
flower,زهرة,zahra,زهرة,zahra
flowers,زهور,zuhuur,زهور,zuhuur
rose,وردة,warda,وردة,warda
roses,ورود,wuruud,ورود,wuruud
thorn,شوك,šook,شوك,šook
thorns,أشواك,ašwaak,أشواك,ašwaak
grass,عشب,3ušb,عشب,3ušb
rock,صخرة,Saxra,صخرة,Saxra
rocks,صخور,Suxuur,صخور,Suxuur
stone,حجر,Hajar,حجر,Hajar
stones,حجارة,Hijaara,حجارة,Hijaara
sand,رمل,raml,رمل,raml
sands,رمال,rimaal,رمال,rimaal
dust,تراب,turaab,تراب,turaab
ash,رماد,ramaad,رماد,ramaad
soil,تربة,turba,تربة,turba
clay,صلصال,SalSaal,صلصال,SalSaal
mud,طين,Tiin,طين,Tiin
muds,أطيان,aTyaan,أطيان,aTyaan
plant, vegetation,نبات,nabaat,نبات,nabaat
plant, vegetations,نباتات,nabaataat,نباتات,nabaataat
garden,حديقة,Hadiiqa,حديقة,Hadiiqa
gardens,حدائق,Hadaa'iq,حدائق,Hadaa'iq
swamp,مستنقع,mustanqa3,مستنقع,mustanqa3
swamps,مستنقعات,mustanqa3aat,مستنقعات,mustanqa3aat
volcano,بركان,burkaan,بركان,burkaan
volcanos,براكين,baraakiin,براكين,baraakiin
fire,نار,naar,نار,naar
fires,نيران,niiraan ,نيران,niiraan 
sky, heaven,سماء,samaa',سماء,samaa'
sky, heavens,سماوات,samaawaat ,سماوات,samaawaat 
earth, land,أرض,arD,أرض,arD
earth, lands,أراض,araaDin ,أراض,araaDin 
horizon,افق,ufuq,افق,ufuq
horizons,آفاق,aafaaq,آفاق,aafaaq
weather forecast,نشرة جوية,našra jawwiyya,نشرة جوية,našra gawwiyya
degree,درجة,daraja,درجة,daraja
degrees,درجات,darajaat,درجات,darajaat
climate,مناخ,manaax,مناخ,manaax
hot (heat),حار    حرارة,Haar ,حرّ  ,Harr 
cold - adj. (cold - noun),بارد ,baarid ,بارد ,baarid 
warm (warmth),دافئ ,daafi' ,دافي ,daafi 
clear,صحو,SaHw,صافي,Saafi
moderate, mild,معتدل,mu3tadil,معتدل,mu3tadil
rainy,ممطر,mumTir,ممطر,mumTir
cloudy,غائم,ġaa'im,مغيّم,miġayyim
sunny,مشمس,mušmis,مشمس,mušmis
snowy, icy,مثلّج,mutallaj,مثلّج,mitallig
humid,رطب,raTb,رطب,riTib
stormy,عاصف,3aaSif,عاصف,3aaSif
dusty,ترابي,turaabi,ترابي,turaabi
cloud,غيمة,ġeima,غيمة,ġeima
clouds,غيوم,ġuyuum,غيوم,ġuyuum
sun,شمس,šams,شمس,šams
suns,شموس,šumuus ,شموس,šumuus 
moon,قمر,qamar,قمر,qamar
moons,أقمار,aqmaar,أقمار,aqmaar
star,نجم,najm,نجم,najm
stars,نجوم,nujuum,نجوم,nujuum
rain,مطر,maTar,مطر,maTar
rains,أمطار,amTaar,أمطار,amTaar
snow, ice,ثلج,talj,تلج,talg
frost,صقيع,Saqii3,صقيع,Saqii3
wind,ريح,riiH,ريح,riiH
winds,رياح,riyaaH ,رياح,riyaaH 
humidity,رطوبة,ruTuuba,رطوبة,ruTuuba
fog,ضباب,Dabaab,ضباب,Dabaab
hail (hailstone),برد ,barad ,برد ,barad 
storm,عاصفة,3aaSifa,عاصفة,3aaSifa
storms,عواصف,3awaaSif,عواصف,3awaaSif
thunder,رعد,ra3d,رعد,ra3d
thunders,رعود,ru3uud,رعود,ru3uud
lightning,برق,barq,برق,barq
lightnings,بروق,buruuq,بروق,buruuq
hurricane,اعصار,i3Saar,اعصار,i3Saar
hurricanes,أعاصير,a3aaSiir,أعاصير,a3aaSiir
tornado,زوبعة,zawba3a,زوبعة,zawba3a
tornados,زوابع,zawaabi3,زوابع,zawaabi3
earthquake,زلزال,zilzaal,زلزال,zilzaal
earthquakes,زلازل,zalaazil,زلازل,zalaazil
flood,فيضان,fayaDaan,فيضان,fayaDaan
floods,فيضانات,fayaDaanaat,فيضانات,fayaDaanaat
volcano,بركان,burkaan,بركان,burkaan
volcanos,براكين,baraakiin,براكين,baraakiin
dust storm,عاصفة ترابية,3aaSifa turaabiyya,عاصفة ترابية,3aaSifa turaabiyya
dust storms,زعابيب,za3abiib,زعابيب,za3abiib
rainbow,قوس قزج,qoos quzaH,قوس قزج,'oos 'uzaH
season,فصل,faSl,فصل,faSl
seasons,فصول,fuSuul,فصول,fuSuul
spring,ربيع,rabii3,ربيع,rabii3
summer,صيف,Seif,صيف,Seif
fall,خريف,xariif,خريف,xariif
winter,شتاء,šitaa',شتا,šita
