sewing,خياطة,xiyaaTa,خياطة,xiyaaTa
spades,بستوني,bastuuni,سبادس,sibaads
diamonds,ديناري,diinaari,سمبكسة,sambuksa
clubs,سباتي,sbaati,وردة,warda
hearts,كبة,kubba,قلب,'alb
ace,آص,aaS,أيس,ays
king,ملك,malik,شايب,šaayib
queen,ملكة,malika,بنت,bint
jack,ولد,walad,ولد,walad
joker,جوكر,žookir,جوكر,žookir
(a) cheat,غشاش,ġaššaaš,غشاش,ġaššaaš
to stay up late, go out late,سهر - يسهر ,sihir - yishar ,سهر - يسهر ,sihir - yishar 
to frequent (a place), go there often,اتردد - يتردد ,itraddad - yitraddid ,اتردد - يتردد ,itraddad - yitraddid 
to pass the time,اتسلى - يتسلى ,itsalla - yitsalla ,اتسلى - يتسلى ,itsalla - yitsalla 
to go for a stroll or outing,اتفسح - يتفسح,itfassaH - yitfassaH,اتفسح - يتفسح,itfassaH - yitfassaH
(a) joke,نكتة,nukta,نكتة,nukta
(a) jokes,نكت,nukat,نكت,nukat
to keep (s.o.) company,ونس - يونس ,winnis - yiwannis ,ونس - يونس ,winnis - yiwannis 
to become cheerful/happy, enjoy oneself,فرفش - يفرش ,farfiš - yifarfiš ,فرفش - يفرش ,farfiš - yifarfiš 
to relax,ارتاح - يرتاح,irtaaH - yirtaaH,ارتاح - يرتاح,irtaaH - yirtaaH
together,سواء,sawaa',سواء,sawa
together, with each other,معا,ma3an,مع بعض,ma3a ba3D
appointment,موعد,maw3id,موعد,maw3id
appointments,مواعيد,mawaa3iid,مواعيد,mawaa3iid
party,حفلة,Hafla,حفلة,Hafla
partys,حفلات,Hafalaat,حفلات,Hafalaat
costume party,حفلة تنكرية,Hafla tanakkuriyya,حفلة تنكرية,Hafla tanakkuriyya
mask,قناع,qinaa3,قناع,qinaa3
masks,أقنعة,aqni3a,أقنعة,aqni3a
friend,صديق,Sadiiq,صديق,Sadiiq
friends,أصدقاء,aSdiqaa',أصدقاء,aSdiqaa'
gift, present,هدية,hadiyya,هدية,hadiyya
gift, presents,هدايا,hadaaya,هدايا,hadaaya
a (special) occassion,مناسبة,munaasaba,مناسبة,munaasaba
a (special) occassions,مناسبات خاصة,munaasabaat ,مناسبات خاصة,munaasabaat 
drunk,سكران,sakraan,سكران,sakraan
a drunk, an alcoholic,سكير,sikkiir,سكير,sikkiir
a drunk, an alcoholics,سكرية,sukariyya,سكرية,sukariyya
drunk, high,,masTuul,مسطول,masTuul
drunk, highs,مساطيل,masaTiil,مساطيل,masaTiil
a gambler,مقامر,muqaamir,مقامر,muqaamir
a gamblers,قمرتية,'omartiyya,قمرتية,'omartiyya
(an) exercise,تمرين,tamriin,تمرين,tamriin
(an) exercises,تمارين,tamaariin,تمارين,tamaariin
exercise,تمارين رياضية,tamaariin riyaaDiyya,تمارين رياضية,tamaariin riyaaDiyya
warm-up,تسخين,tasxiin,تسخين,tasxiin
competition,منافسة,munaafasa,منافسة,munafsa
race,مسابقة,musaabaqa,مسابقة,musab'a
lap (on a track),لفة,laffa,لفة,laffa
lap (on a track)s,لفات,laffaat,لفات,laffaat
championship,بطولة,buTuula,بطولة,buTuula
champion,بطل,baTal,بطل,baTal
champions,أبطال,abTaal,أبطال,abTaal
point,نقطة,nuqTa,نقطة,nuqTa
points,نقاط,nuqaaT,نقاط,nuqaaT
