threads,خيوط,xuyuuT,خيوط,xuyuuT
jewel,جوهرة,jawhara,جوهرة,gawhara
jewels,جواهر,jawaahir,جواهر,gawaahir
jewelry,مجوهرات,mugawharaat,مجوهرات,mugawharaat
gold/silver/jewels,مصوغات,maSuughaat,مصوغات,maSuughaat
earring,حلق,Halaq,حلق,Hala'
earrings,حلقان,Hilqaan,حلقان,Hil'aan
necklace,عقد,3iqd,عقد,3u'd
necklaces,عقود,3uquud,عقاد,3i'aad
necklace,كردان,kirdaan,كردان,kirdaan
necklaces,كرادين,karaadiin,كرادين,karadiin
bracelet,سوار,siwaar,اسورة,iswira
bracelets,أسورة,aswira,اساور,asaawir
ring,خاتم,xaatim,خاتم,xaatim
rings,خواتم,xawaatim,خواتم,xawaatim
gold,ذهب,dahab,دهب,dahab
silver,فضّة,fiDDa,فضّة,fiDDa
pearls,لؤلؤ,lu'lu',لؤلؤ,lu'lu'
glasses,نظّارة,naZZaara,نضّارة,naZZaara
contact lenses,عدسات لاصقة,3adasaat laaSiqa,عدسات لاصقة,3adasaat laaSiqa
sunglasses,نظّارة شمسية,naZZaara šamsiyya,نضّارة شمس,naZZaara šamsiyya
wristwatch,ساعة يد,saa3at yad,ساعة يد,saa3at yad
purse,شنطة,šanTa,شنطة,šanTa
purses,شنط ,šunaT ,شنط,šunaT
wallet,محفظة,maHfaZa,محفظة,maHfaZa
wallets,محافظ,maHaafiZ,محافظ,maHaafiZ
umbrella,مظلّة,miZalla,شمسية,šamsiyya
umbrellas,مظلات,miZallaat,شماسي,šamaasi
fabric,أقمشة,aqmiša,قماشة,aqmiša
silk,حرير,Hariir,حرير,Hariir
silks,حرائر,Haraa'ir,حرائر,Haraa'ir
wool,صوف,Suuf,صوف,Suuf
wools,اصواف,aSwaaf,اصواف,aSwaaf
velvet,مخمل,muxmal,قطيفة,muxmal
cotton,قطن,quTun,قطن,'uTn
cottons,اقطان,aqTaan,اقطان,a'Taan
lace,تخريمة,taxriima,دنتلّة  | دنتل,taxriima
leather,جلد,jild,جلد,jild
dotted,منقّط,munaqqaT,منقّط,munaqqaT
striped,مقلّم,muqallam,مقلّم,muqallam
plaid,كروهات,karohaat,كروهات,karohaat
solid color,سادة,saada,سادة,saada
embroidered,مزيّن,muzayyan,مزركش,muzayyan
patterned,مشجّر,mušajjar,مشجّر,mušajjar
tight,ضيّق,Dayyiq,ضيّق,Dayyiq
loose,واسع,waasi3,واسع,waasi3
wide,واسع,waasi3,عريض,3ariiD
wides,عراض,3uraaD,عراض,3uraaD
modest,محتشم,muHtašim,حشمة,muHtašim
torn,مقطوع,maqTuu3,مقطوع,maqTuu3
tailor,خيّاط,xayyaaT,خيّاط,xayyaaT
tailors,خيّاطون,xayyaaTuun,خيّاطون,xayyaTiin
 size,مقاس,maqaas,مقاس,ma'aas
 sizes,مقاسات,maqaasaat,مقاسات,ma'asaat
to fit,فصّل - يفصّل ,faSSal - yifaSSal ,فصّل - يفصّل ,faSSal - yifaSSal 
