peaks,قمم,qimam,قمم,'imam
Mt. Sinai,جبل موسى,jabal muusa,جبل موسى,gabal muusa
mountain range,سلسلة جبلية,silsila jabaliyya,سلسلة جبلية,silsila gabaliyya
hill,تلّ,tall,تلّ,tall
hills,تلال,tilaal,تلال,tilaal
valley,وادي,waadi,وادي,waadi
valleys,وديان,widyaan,وديان,widyaan
desert,صحراء,SaHraa',صحراء,SaHra
deserts,صحارى,SaHaaraa,صحارى,SaHaari
jungle,غابة,ġaaba,غابة,ġaaba
jungles,غابات,ġaabaat,غابات,ġabaat
field,حقل,Haql,حقل,Haql
fields,حقول,Huquul,حقول,Huquul
plain,سهل,sahl,سهل,sahl
plains,سهول,suhuul,سهول,suhuul
depression,منخفض,munxafaD,منخفض,munxafaD
depressions,منخفضات,munxafaDaat,منخفضات,munxafaDaat
cave,مغارة,maġaara,مغارة,maġaara
caves,مغارات,maġaaraat,مغارات,maġaraat
oasis,واحة,waaHa,واحة,waaHa
oases,واحات,waaHaat,واحات,waHaat
well,بئر,bi'r,بئر,biir
wells,آبار | بئار,aabaar | bi'aar,آبار | بئار,abaar | biyaar
bush,دغل,daġal,دغل,daġal
bushes,أدغال,adġaal,أدغال,adġaal
tree,شجرة,šajara,شجرة,šagara
trees,أشجار,ašjaar,أشجار,ašgaar
leaf; petal,ورق,waraq,ورق,wara'
leaf; petals,أوراق,awraaq,أوراق,awraa'
branch,فرع,far3,فرع,far3
branches,فروع,furuu3,فروع,furuu3
root,جذر,jadr,جزر,gazr
roots,جذور,juduur,جزور,guzuur
wood,خشب,xašab,خشب,xašab
flower,زهرة,zahra,زهرة,zahra
flowers,زهور,zuhuur,زهور,zuhuur
rose,وردة,warda,وردة,warda
roses,ورود,wuruud,ورود,wuruud
thorn,شوك,šook,شوك,šook
thorns,أشواك,ašwaak,أشواك,ašwaak
grass,عشب,3ušb,عشب,3ušb
rock,صخرة,Saxra,صخرة,Saxra
rocks,صخور,Suxuur,صخور,Suxuur
stone,حجر,Hajar,حجر,Hagar
stones,حجارة,Hijaara,حجارة,Higaara
sand,رمل,raml,رمل,raml
sands,رمال,rimaal,رمال,rimaal
dust,تراب,turaab,تراب,turaab
ash,رماد,ramaad,رماد,ramaad
soil,تربة,turba,تربة,turba
clay,صلصال,SalSaal,صلصال,SalSaal
mud,طين,Tiin,طين,Tiin
mud,أطيان,aTyaan,أطيان,aTyaan
plant,نبات,nabaat,نبات,nabaat
plants,نباتات,nabaataat,نباتات,nabaataat
garden,حديقة,Hadiiqa,حديقة,Hadiiqa
gardens,حدائق,Hadaa'iq,حدائق,Hadaayi'
swamp,مستنقع,mustanqa3,مستنقع,mustanqa3
swamps,مستنقعات,mustanqa3aat,مستنقعات,mustanqa3aat
volcano,بركان,burkaan,بركان,burkaan
volcanoes,براكين,baraakiin,براكين,baraakiin
fire,نار,naar,نار,naar
fires,نيران,niiraan ,نيران,niraan 
sky,سماء,samaa',سماء,sama
skies,سماوات,samaawaat ,سماوات,samawaat
earth,أرض,arD,أرض,arD
earths,أراض,araaDin ,أراض,araaDi 
horizon,افق,ufuq,افق,ufuq
horizons,آفاق,aafaaq,آفاق,afaaq
weather forecast,نشرة جوية,našra jawwiyya,نشرة جوية,našra gawwiyya
degree,درجة,daraja,درجة,daraga
degrees,درجات,darajaat,درجات,daragaat
climate,مناخ,manaax,مناخ,manaax
hot ,حار    حرارة,Haar ,حرّ  ,Harr 
cold - adj. ,بارد ,baarid ,بارد ,baarid 
warm ,دافئ ,daafi' ,دافي ,daafi 
clear,صحو,SaHw,صافي,Saafi
moderate,معتدل,mu3tadil,معتدل,mu3tadil
rainy,ممطر,mumTir,ممطر,mumTir
cloudy,غائم,ġaa'im,مغيّم,miġayyim
sunny,مشمس,mušmis,مشمس,mušmis
snowy,مثلّج,mutallaj,مثلّج,mitallig
humid,رطب,raTb,رطب,riTib
stormy,عاصف,3aaSif,عاصف,3aaSif
dusty,ترابي,turaabi,ترابي,turaabi
cloud,غيمة,ġeima,غيمة,ġeim
clouds,غيوم,ġuyuum,غيوم,ġuyuum
sun,شمس,šams,شمس,šams
suns,شموس,šumuus ,شموس,šumuus 
moon,قمر,qamar,قمر,'amar
moons,أقمار,aqmaar,أقمار,a'maar
star,نجم,najm,نجم,nigm
stars,نجوم,nujuum,نجوم,nuguum
rain,مطر,maTar,مطر,maTar
rain,أمطار,amTaar,أمطار,amTaar
snow,ثلج,talj,تلج,talg
frost,صقيع,Saqii3,صقيع,Saqii3
wind,ريح,riiH,ريح,riiH
winds,رياح,riyaaH ,رياح,riyaaH 
humidity,رطوبة,ruTuuba,رطوبة,ruTuuba
fog,ضباب,Dabaab,ضباب,Dabaab
hail ,برد ,barad ,برد ,barad 
storm,عاصفة,3aaSifa,عاصفة,3aaSifa
storms,عواصف,3awaaSif,عواصف,3awaaSif
thunder,رعد,ra3d,رعد,ra3d
thunders,رعود,ru3uud,رعود,ru3uud
lightning,برق,barq,برق,bar'
lightnings,بروق,buruuq,بروق,buruu'
hurricane,اعصار,i3Saar,اعصار,i3Saar
hurricanes,أعاصير,a3aaSiir,أعاصير,a3aSiir
tornado,زوبعة,zawba3a,زوبعة,zawba3a
tornadoes,زوابع,zawaabi3,زوابع,zawaabi3
earthquake,زلزال,zilzaal,زلزال,zilzaal
earthquakes,زلازل,zalaazil,زلازل,zalaazil
flood,فيضان,fayaDaan,فيضان,fayaDaan
floods,فيضانات,fayaDaanaat,فيضانات,fayaDaanaat
volcano,بركان,burkaan,بركان,burkaan
volcanoes,براكين,baraakiin,براكين,barakiin
dust storm,عاصفة ترابية,3aaSifa turaabiyya,زعبوبة,za3buuba
dust storms,زعابيب,za3abiib,زعابيب,za3abiib
rainbow,قوس قزج,qoos quzaH,قوس قزج,'oos 'uzaH
season,فصل,faSl,فصل,faSl
seasons,فصول,fuSuul,فصول,fuSuul
spring,ربيع,rabii3,ربيع,rabii3
summer,صيف,Seif,صيف,Seif
fall,خريف,xariif,خريف,xariif
winter,شتاء,šitaa',شتا,šita
